Network,Target,Controllers,Errors,Minutes
./input/networks/large11SCC/35752283.bnet,!Migs,[],NA,1.32012
./input/networks/large11SCC/35752283.bnet,Apos,[],NA,1.40398
./input/networks/large11SCC/35752283.bnet,!Apos,[],NA,1.42618
./input/networks/large11SCC/35752283.bnet,Autp,[],NA,1.42616
./input/networks/large11SCC/35752283.bnet,!Autp,[],NA,1.42826
./input/networks/large11SCC/Apoptosis Network_19422837.bnet,Apoptosis,[],NA,0.80499
./input/networks/large11SCC/Apoptosis Network_19422837.bnet,!Apoptosis,[],NA,0.84436
./input/networks/large11SCC/Apoptosis Network_19422837.bnet,IKK,[],NA,0.80275
./input/networks/large11SCC/Apoptosis Network_19422837.bnet,!IKK,[],NA,0.80061
./input/networks/large11SCC/Apoptosis Network_19422837.bnet,Cas12,[],NA,0.83485
./input/networks/large11SCC/Apoptosis Network_19422837.bnet,!Cas12,[],NA,0.83217
./input/networks/large11SCC/Apoptosis Network_19422837.bnet,NFkB,[],NA,0.83221
./input/networks/large11SCC/Apoptosis Network_19422837.bnet,!NFkB,[],NA,0.87862
./input/networks/large11SCC/Arabidopsis thaliana Cell Cycle_26340681.bnet,KRP1,[],NA,0.28842
./input/networks/large11SCC/Arabidopsis thaliana Cell Cycle_26340681.bnet,!KRP1,[],NA,0.29327
./input/networks/large11SCC/Arabidopsis thaliana Cell Cycle_26340681.bnet,E2Fb,[],NA,0.2897
./input/networks/large11SCC/Arabidopsis thaliana Cell Cycle_26340681.bnet,!E2Fb,[],NA,0.29882
./input/networks/large11SCC/Arabidopsis thaliana Cell Cycle_26340681.bnet,E2Fe,[],NA,0.26922
./input/networks/large11SCC/Arabidopsis thaliana Cell Cycle_26340681.bnet,!E2Fe,[],NA,0.38852
./input/networks/large11SCC/Arabidopsis thaliana Cell Cycle_26340681.bnet,CDKB1_1,[],NA,0.26969
./input/networks/large11SCC/Arabidopsis thaliana Cell Cycle_26340681.bnet,!CDKB1_1,[],NA,0.29107
./input/networks/large11SCC/Aurora Kinase A in Neuroblastoma_26616283.bnet,ENSA,[],NA,0.46678
./input/networks/large11SCC/Aurora Kinase A in Neuroblastoma_26616283.bnet,!ENSA,[],NA,0.45966
./input/networks/large11SCC/Aurora Kinase A in Neuroblastoma_26616283.bnet,CDK1CCNBComplex,[],NA,0.43608
./input/networks/large11SCC/Aurora Kinase A in Neuroblastoma_26616283.bnet,!CDK1CCNBComplex,[],NA,0.47095
./input/networks/large11SCC/Aurora Kinase A in Neuroblastoma_26616283.bnet,STMN,[],NA,0.46788
./input/networks/large11SCC/Aurora Kinase A in Neuroblastoma_26616283.bnet,!STMN,[],NA,0.47693
./input/networks/large11SCC/Aurora Kinase A in Neuroblastoma_26616283.bnet,PP1,[],NA,0.48219
./input/networks/large11SCC/Aurora Kinase A in Neuroblastoma_26616283.bnet,!PP1,[],NA,0.48445
./input/networks/large11SCC/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,DP,[['0']],NA,0.0085
./input/networks/large11SCC/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,!DP,[['1']],[0.0],0.0094
./input/networks/large11SCC/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,TNE,[['0']],NA,0.01152
./input/networks/large11SCC/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,!TNE,[['1']],[0.0],0.01018
./input/networks/large11SCC/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,IFNgII,[],NA,1.0481
./input/networks/large11SCC/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,!IFNgII,"[['!Bb'], ['AP'], ['PH']]","[0.0, 0.0, 0.0]",1.04539
./input/networks/large11SCC/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,TEL,[],NA,1.10892
./input/networks/large11SCC/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,!TEL,[],NA,1.09964
./input/networks/large11SCC/Budding Yeast Cell Cycle 2009_19185585.bnet,FEAR,[],NA,0.34123
./input/networks/large11SCC/Budding Yeast Cell Cycle 2009_19185585.bnet,!FEAR,[],NA,0.38303
./input/networks/large11SCC/Budding Yeast Cell Cycle 2009_19185585.bnet,Yhp1,[],NA,0.35415
./input/networks/large11SCC/Budding Yeast Cell Cycle 2009_19185585.bnet,!Yhp1,[],NA,0.35032
./input/networks/large11SCC/Budding Yeast Cell Cycle 2009_19185585.bnet,S,[],NA,0.36664
./input/networks/large11SCC/Budding Yeast Cell Cycle 2009_19185585.bnet,!S,[],NA,0.36723
./input/networks/large11SCC/Budding Yeast Cell Cycle 2009_19185585.bnet,Swi5,[],NA,0.35775
./input/networks/large11SCC/Budding Yeast Cell Cycle 2009_19185585.bnet,!Swi5,[],NA,0.37372
./input/networks/large11SCC/Budding Yeast Cell Cycle_23049686.bnet,Whi5,[['!Start']],[0.0],0.38314
./input/networks/large11SCC/Budding Yeast Cell Cycle_23049686.bnet,!Whi5,[],NA,0.38101
./input/networks/large11SCC/Budding Yeast Cell Cycle_23049686.bnet,Cdh1,[],NA,0.40451
./input/networks/large11SCC/Budding Yeast Cell Cycle_23049686.bnet,!Cdh1,[],NA,0.43516
./input/networks/large11SCC/Budding Yeast Cell Cycle_23049686.bnet,Cln2,[],NA,0.42876
./input/networks/large11SCC/Budding Yeast Cell Cycle_23049686.bnet,!Cln2,[['!Start']],[0.0],0.40003
./input/networks/large11SCC/Budding Yeast Cell Cycle_23049686.bnet,Cdc14,[],NA,0.41127
./input/networks/large11SCC/Budding Yeast Cell Cycle_23049686.bnet,!Cdc14,"[['!Start'], ['!Size'], ['!BuddingCP'], ['!SpindleCP']]","[0.0, 0.0, 0.0, 0.0]",0.37128
./input/networks/large11SCC/CD4 T cell signaling_25538703.bnet,Cofilin,[['GalphaS_L']],[0.0],4.33248
./input/networks/large11SCC/CD4 T cell signaling_25538703.bnet,!Cofilin,[['!GalphaS_L']],[0.0],4.25633
./input/networks/large11SCC/CD4 T cell signaling_25538703.bnet,IL17,[['0']],NA,0.01315
./input/networks/large11SCC/CD4 T cell signaling_25538703.bnet,!IL17,[['1']],[0.0],0.01096
./input/networks/large11SCC/CD4 T cell signaling_25538703.bnet,F_Actin,"[['APC'], ['ECM']]","[0.0, 0.0]",4.28835
./input/networks/large11SCC/CD4 T cell signaling_25538703.bnet,!F_Actin,[],NA,4.36394
./input/networks/large11SCC/CD4 T cell signaling_25538703.bnet,MLC,"[['APC'], ['CAV1_ACTIVATOR'], ['ECM'], ['alpha_13L']]","[0.0, 0.0, 0.0, 0.0]",4.32087
./input/networks/large11SCC/CD4 T cell signaling_25538703.bnet,!MLC,[],NA,4.30119
./input/networks/large11SCC/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,BCL6,[],NA,0.39263
./input/networks/large11SCC/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,!BCL6,"[['TGFBe'], ['IL10e']]","[0.0, 0.0]",0.36686
./input/networks/large11SCC/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,IL21,[],NA,0.38234
./input/networks/large11SCC/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,!IL21,[['IL10e']],[0.0],0.37606
./input/networks/large11SCC/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,IL2,[],NA,0.3516
./input/networks/large11SCC/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,!IL2,[['IL10e']],[0.0],0.34796
./input/networks/large11SCC/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,IL10,[['IL10e']],[0.0],0.3592
./input/networks/large11SCC/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,!IL10,[],NA,0.35676
./input/networks/large11SCC/Cholesterol Regulatory Pathway_19025648.bnet,Cyp51,[],NA,0.68965
./input/networks/large11SCC/Cholesterol Regulatory Pathway_19025648.bnet,!Cyp51,[['Statins']],[0.0],0.69584
./input/networks/large11SCC/Cholesterol Regulatory Pathway_19025648.bnet,Mevalonic_Acid,[],NA,0.6508
./input/networks/large11SCC/Cholesterol Regulatory Pathway_19025648.bnet,!Mevalonic_Acid,"[['Statins'], ['!Acetyl_CoA']]","[0.0, 0.0]",0.68112
./input/networks/large11SCC/Cholesterol Regulatory Pathway_19025648.bnet,Acetyl_CoA_acetyltransferase_RNA,[],NA,0.70199
./input/networks/large11SCC/Cholesterol Regulatory Pathway_19025648.bnet,!Acetyl_CoA_acetyltransferase_RNA,[['Statins']],[0.0],0.69339
./input/networks/large11SCC/Cholesterol Regulatory Pathway_19025648.bnet,HMG_CoA_Reductase_RNA,[],NA,0.69113
./input/networks/large11SCC/Cholesterol Regulatory Pathway_19025648.bnet,!HMG_CoA_Reductase_RNA,[['Statins']],[0.0],0.70526
./input/networks/large11SCC/Colitis-associated colon cancer_26446703.bnet,Proliferation,[],NA,1.44316
./input/networks/large11SCC/Colitis-associated colon cancer_26446703.bnet,!Proliferation,[],NA,1.40343
./input/networks/large11SCC/Colitis-associated colon cancer_26446703.bnet,Apoptosis,[],NA,1.41211
./input/networks/large11SCC/Colitis-associated colon cancer_26446703.bnet,!Apoptosis,[],NA,1.368
./input/networks/large11SCC/Colitis-associated colon cancer_26446703.bnet,PP2A,[],NA,1.4311
./input/networks/large11SCC/Colitis-associated colon cancer_26446703.bnet,!PP2A,[],NA,1.43181
./input/networks/large11SCC/Colitis-associated colon cancer_26446703.bnet,JNK,[],NA,3.79273
./input/networks/large11SCC/Colitis-associated colon cancer_26446703.bnet,!JNK,[],NA,3.77141
./input/networks/large11SCC/Death Receptor Signaling_20221256.bnet,survival,[],NA,1.5137
./input/networks/large11SCC/Death Receptor Signaling_20221256.bnet,!survival,[],NA,1.52523
./input/networks/large11SCC/Death Receptor Signaling_20221256.bnet,NonACD,[],NA,1.51683
./input/networks/large11SCC/Death Receptor Signaling_20221256.bnet,!NonACD,[],NA,1.52226
./input/networks/large11SCC/Death Receptor Signaling_20221256.bnet,apoptosis,[],NA,1.54129
./input/networks/large11SCC/Death Receptor Signaling_20221256.bnet,!apoptosis,[],NA,1.5272
./input/networks/large11SCC/Death Receptor Signaling_20221256.bnet,Cyt_c,[],NA,1.56379
./input/networks/large11SCC/Death Receptor Signaling_20221256.bnet,!Cyt_c,[],NA,1.61657
./input/networks/large11SCC/EGFR & ErbB Signaling_19662154.bnet,cmyc,[],NA,5.98627
./input/networks/large11SCC/EGFR & ErbB Signaling_19662154.bnet,!cmyc,"[['!pi3kr'], ['!mtorr'], ['!pdk1'], ['pp2a'], ['mkp'], ['pten']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",6.04265
./input/networks/large11SCC/EGFR & ErbB Signaling_19662154.bnet,pro_apoptotic,"[['!pi3kr'], ['!mtorr'], ['!pdk1'], ['pp2a'], ['pten']]","[0.0, 0.0, 0.0, 0.0, 0.0]",5.88833
./input/networks/large11SCC/EGFR & ErbB Signaling_19662154.bnet,!pro_apoptotic,[],NA,2.85255
./input/networks/large11SCC/EGFR & ErbB Signaling_19662154.bnet,actinreorg,[],NA,1.9455
./input/networks/large11SCC/EGFR & ErbB Signaling_19662154.bnet,!actinreorg,"[['!pi3kr'], ['pten']]","[0.0, 0.0]",1.93508
./input/networks/large11SCC/EGFR & ErbB Signaling_19662154.bnet,p70s6_2,[],NA,1.92327
./input/networks/large11SCC/EGFR & ErbB Signaling_19662154.bnet,!p70s6_2,"[['!pi3kr'], ['!mtorr'], ['!pdk1'], ['pp2a'], ['pten']]","[0.0, 0.0, 0.0, 0.0, 0.0]",2.03292
./input/networks/large11SCC/FA BRCA pathway_22267503.bnet,ADD,[['0']],NA,0.00932
./input/networks/large11SCC/FA BRCA pathway_22267503.bnet,!ADD,[['1']],[0.0],0.01084
./input/networks/large11SCC/FA BRCA pathway_22267503.bnet,XPF,[['0']],NA,0.01111
./input/networks/large11SCC/FA BRCA pathway_22267503.bnet,!XPF,[['1']],[0.0],0.0089
./input/networks/large11SCC/FA BRCA pathway_22267503.bnet,CHK2,[['0']],NA,0.00926
./input/networks/large11SCC/FA BRCA pathway_22267503.bnet,!CHK2,[['1']],[0.0],0.00988
./input/networks/large11SCC/FA BRCA pathway_22267503.bnet,RAD51,[['0']],NA,0.01031
./input/networks/large11SCC/FA BRCA pathway_22267503.bnet,!RAD51,[['1']],[0.0],0.00855
./input/networks/large11SCC/Fanconi anemia and checkpoint recovery_26385365.bnet,NUC1,[['0']],NA,0.00938
./input/networks/large11SCC/Fanconi anemia and checkpoint recovery_26385365.bnet,!NUC1,[['1']],[0.0],0.01008
./input/networks/large11SCC/Fanconi anemia and checkpoint recovery_26385365.bnet,NUC2,[['0']],NA,0.01068
./input/networks/large11SCC/Fanconi anemia and checkpoint recovery_26385365.bnet,!NUC2,[['1']],[0.0],0.00875
./input/networks/large11SCC/Fanconi anemia and checkpoint recovery_26385365.bnet,ATR,[['0']],NA,0.00982
./input/networks/large11SCC/Fanconi anemia and checkpoint recovery_26385365.bnet,!ATR,[['1']],[0.0],0.00972
./input/networks/large11SCC/Fanconi anemia and checkpoint recovery_26385365.bnet,ATM,[['0']],NA,0.00903
./input/networks/large11SCC/Fanconi anemia and checkpoint recovery_26385365.bnet,!ATM,[['1']],[0.0],0.00958
./input/networks/large11SCC/Guard Cell Abscisic Acid Signaling_16968132.bnet,ROP10,[['ERA1']],[0.0],0.82681
./input/networks/large11SCC/Guard Cell Abscisic Acid Signaling_16968132.bnet,!ROP10,[['!ERA1']],[0.0],0.83597
./input/networks/large11SCC/Guard Cell Abscisic Acid Signaling_16968132.bnet,Closure,[],NA,0.85234
./input/networks/large11SCC/Guard Cell Abscisic Acid Signaling_16968132.bnet,!Closure,[],NA,0.88232
./input/networks/large11SCC/Guard Cell Abscisic Acid Signaling_16968132.bnet,NOS,[],NA,0.85121
./input/networks/large11SCC/Guard Cell Abscisic Acid Signaling_16968132.bnet,!NOS,[],NA,0.86068
./input/networks/large11SCC/Guard Cell Abscisic Acid Signaling_16968132.bnet,Atrboh,[],NA,0.87909
./input/networks/large11SCC/Guard Cell Abscisic Acid Signaling_16968132.bnet,!Atrboh,[['!ABA']],[0.0],0.85338
./input/networks/large11SCC/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,AKT,[],NA,0.50205
./input/networks/large11SCC/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,!AKT,[],NA,0.50041
./input/networks/large11SCC/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,GSKa_b,"[['p38'], ['RB'], ['p53'], ['AKT'], ['CyclinB1'], ['GSKa_b']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.53264
./input/networks/large11SCC/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,!GSKa_b,[],NA,0.5019
./input/networks/large11SCC/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,RPS6,"[['RPS6'], ['p70S6K']]","[0.0, 0.0]",0.49489
./input/networks/large11SCC/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,!RPS6,[],NA,0.48955
./input/networks/large11SCC/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,cRAF,[['0']],NA,0.00959
./input/networks/large11SCC/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,!cRAF,[['1']],[0.0],0.01064
./input/networks/large11SCC/HGF Signaling in Keratinocytes_22962472.bnet,CellMigration,[],NA,1.37133
./input/networks/large11SCC/HGF Signaling in Keratinocytes_22962472.bnet,!CellMigration,[['PTEN']],[0.0],1.28646
./input/networks/large11SCC/HGF Signaling in Keratinocytes_22962472.bnet,cMYC,[],NA,1.36415
./input/networks/large11SCC/HGF Signaling in Keratinocytes_22962472.bnet,!cMYC,[['PTEN']],[0.0],1.33406
./input/networks/large11SCC/HGF Signaling in Keratinocytes_22962472.bnet,EGR1,[],NA,1.3601
./input/networks/large11SCC/HGF Signaling in Keratinocytes_22962472.bnet,!EGR1,[['PTEN']],[0.0],1.32031
./input/networks/large11SCC/HGF Signaling in Keratinocytes_22962472.bnet,Proliferation,[],NA,1.37283
./input/networks/large11SCC/HGF Signaling in Keratinocytes_22962472.bnet,!Proliferation,"[['DUSP1'], ['PTEN'], ['!PAI_1'], ['HGF']]","[0.0, 0.0, 0.0, 0.0]",1.29558
./input/networks/large11SCC/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,PPP2R4_PP2A,[['1']],[0.0],0.01135
./input/networks/large11SCC/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,!PPP2R4_PP2A,[['0']],NA,0.012
./input/networks/large11SCC/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,CREB,[['1']],[0.0],0.01208
./input/networks/large11SCC/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,!CREB,[['0']],NA,0.02908
./input/networks/large11SCC/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,Ccblp,"[['gp120'], ['BAD'], ['B_arrestin'], ['nucleocapsid'], ['PLCB'], ['!MAP3K1_Mekk1'], ['MAP3K1_Mekk1'], ['CYC1'], ['LCK'], ['!AC'], ['!Cam'], ['Cam'], ['!NCF1'], ['PDPK1'], ['!PKA'], ['PLCy1'], ['FOS'], ['vif'], ['!ROCK'], ['RHOA'], ['Ca2plus'], ['RAC'], ['!CBLB'], ['!CaN'], ['CaN'], ['MAP3K8_COT'], ['CARMA1BCL10MALT1'], ['ITK'], ['!CD28'], ['CD28'], ['!RAF'], ['RAF'], ['!SOS'], ['PPP2R4_PP2A'], ['PIP2'], ['!Ccblp'], ['Ccblp'], ['!nef'], ['nef'], ['P_REX1'], ['PI3K'], ['CTLA4'], ['CTNNB1_bcat'], ['!FOXO3'], ['!PKCth'], ['!RAS'], ['!SIT1'], ['!matrix'], ['matrix'], ['Gby'], ['!IKB'], ['IKB'], ['!CREB'], ['CREB'], ['!API'], ['API'], ['!BCL2L1'], ['Gai'], ['!vpr'], ['!rt'], ['NFKB'], ['AKT'], ['IP3'], ['DAG'], ['!NFAT'], ['!PIP3'], ['!Ikkb_Ikky_Ikka'], ['STAT'], ['SHC'], ['gp160'], ['!DNA'], ['DNA'], ['!MAP2K7_MKK7'], ['MAPK14_p38'], ['!RASGRP2'], ['ABL'], ['!MAP2K4_Mkk4'], ['!PRKCZ'], ['GaiGby'], ['!Rik'], ['!RASGRP1'], ['RASGRP1'], ['PTEN'], ['!JAK3'], ['JAK3'], ['CBL'], ['!VAV3'], ['NOX4'], ['!RPS6KA1_RSK'], ['!PAG'], ['GSK3'], ['LCP2_SLP76'], ['!ZAP70'], ['ZAP70'], ['!VAV1'], ['!CSK'], ['Sre'], ['!in'], ['in'], ['GAB2'], ['DGK'], ['!PXN'], ['!protease'], ['LAT'], ['CD45'], ['DLGH1'], ['!gp41'], ['antigen'], ['ICOS'], ['!IKBNFKB'], ['!CRKL']]","[0.0, 0.0, 0.0020000000000000018, 0.0, 0.0, 0.0, 0.0010000000000000009, 0.0, 0.0010000000000000009, 0.0, 0.0020000000000000018, 0.0020000000000000018, 0.0010000000000000009, 0.0010000000000000009, 0.0020000000000000018, 0.0010000000000000009, 0.0, 0.0010000000000000009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0020000000000000018, 0.0010000000000000009, 0.0010000000000000009, 0.0010000000000000009, 0.0, 0.0030000000000000027, 0.0, 0.0010000000000000009, 0.0, 0.0020000000000000018, 0.0010000000000000009, 0.0010000000000000009, 0.0010000000000000009, 0.0, 0.0, 0.0010000000000000009, 0.0010000000000000009, 0.0, 0.0010000000000000009, 0.0020000000000000018, 0.0020000000000000018, 0.0, 0.0, 0.0030000000000000027, 0.0, 0.0, 0.0030000000000000027, 0.0010000000000000009, 0.0, 0.0, 0.0040000000000000036, 0.0020000000000000018, 0.0030000000000000027, 0.0010000000000000009, 0.0, 0.0020000000000000018, 0.0, 0.0010000000000000009, 0.0010000000000000009, 0.0, 0.0020000000000000018, 0.0, 0.0, 0.0010000000000000009, 0.0020000000000000018, 0.0030000000000000027, 0.0, 0.0, 0.0020000000000000018, 0.0020000000000000018, 0.0, 0.0, 0.0, 0.0020000000000000018, 0.0010000000000000009, 0.0010000000000000009, 0.0, 0.0020000000000000018, 0.0, 0.0010000000000000009, 0.0, 0.0, 0.0, 0.0030000000000000027, 0.0, 0.0020000000000000018, 0.0, 0.0, 0.0010000000000000009, 0.0020000000000000018, 0.0, 0.0010000000000000009, 0.0030000000000000027, 0.0010000000000000009, 0.0010000000000000009, 0.0, 0.0, 0.0010000000000000009, 0.0010000000000000009, 0.0, 0.0, 0.0, 0.0, 0.0010000000000000009, 0.0, 0.0020000000000000018, 0.0, 0.0]",8.0007
./input/networks/large11SCC/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,!Ccblp,[],NA,8.0093
./input/networks/large11SCC/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,CYC1,[],NA,8.33941
./input/networks/large11SCC/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,!CYC1,[],NA,7.989
./input/networks/large11SCC/Human Gonadal Sex Determination_26573569.bnet,DHH,[],NA,1.09653
./input/networks/large11SCC/Human Gonadal Sex Determination_26573569.bnet,!DHH,[],NA,1.11054
./input/networks/large11SCC/Human Gonadal Sex Determination_26573569.bnet,CTNNB1,[],NA,1.0417
./input/networks/large11SCC/Human Gonadal Sex Determination_26573569.bnet,!CTNNB1,[],NA,1.05305
./input/networks/large11SCC/Human Gonadal Sex Determination_26573569.bnet,FOXL2,[],NA,0.34993
./input/networks/large11SCC/Human Gonadal Sex Determination_26573569.bnet,!FOXL2,[],NA,0.35347
./input/networks/large11SCC/Human Gonadal Sex Determination_26573569.bnet,DKK1,[],NA,0.38175
./input/networks/large11SCC/Human Gonadal Sex Determination_26573569.bnet,!DKK1,[],NA,0.35657
./input/networks/large11SCC/IL-1 Signaling_21968890.bnet,hgf,[['0']],NA,0.01067
./input/networks/large11SCC/IL-1 Signaling_21968890.bnet,!hgf,[['1']],[0.0],0.00984
./input/networks/large11SCC/IL-1 Signaling_21968890.bnet,cox2,[['0']],NA,0.0178
./input/networks/large11SCC/IL-1 Signaling_21968890.bnet,!cox2,[['1']],[0.0],0.00856
./input/networks/large11SCC/IL-1 Signaling_21968890.bnet,saa,[['0']],NA,0.0107
./input/networks/large11SCC/IL-1 Signaling_21968890.bnet,!saa,[['1']],[0.0],0.0103
./input/networks/large11SCC/IL-1 Signaling_21968890.bnet,tdum_mkp1_p38_jnk_erk12,[['0']],NA,0.01088
./input/networks/large11SCC/IL-1 Signaling_21968890.bnet,!tdum_mkp1_p38_jnk_erk12,[['1']],[0.0],0.00994
./input/networks/large11SCC/IL-6 Signaling_21968890.bnet,tdum_shp2_stat3_py,[],NA,1.63549
./input/networks/large11SCC/IL-6 Signaling_21968890.bnet,!tdum_shp2_stat3_py,"[['!gp130m'], ['!il6'], ['ros'], ['sirp1a'], ['nfkb']]","[0.0, 0.0, 0.0, 0.0, 0.0]",1.6722
./input/networks/large11SCC/IL-6 Signaling_21968890.bnet,junb,[],NA,1.66088
./input/networks/large11SCC/IL-6 Signaling_21968890.bnet,!junb,"[['!gp130m'], ['!il6'], ['nfkb'], ['cyt_ptpe'], ['slim'], ['pias3']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.70896
./input/networks/large11SCC/IL-6 Signaling_21968890.bnet,a2m_gfbg,[],NA,1.67994
./input/networks/large11SCC/IL-6 Signaling_21968890.bnet,!a2m_gfbg,"[['!gp130m'], ['!il6'], ['nfkb'], ['cyt_ptpe'], ['slim'], ['pias3']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.62774
./input/networks/large11SCC/IL-6 Signaling_21968890.bnet,stat1_ta,[],NA,1.69099
./input/networks/large11SCC/IL-6 Signaling_21968890.bnet,!stat1_ta,"[['!gp130m'], ['!il6'], ['nfkb'], ['cyt_ptpe'], ['slim'], ['pias1']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.68945
./input/networks/large11SCC/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,MMPs,[],NA,0.92447
./input/networks/large11SCC/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,!MMPs,[],NA,1.02048
./input/networks/large11SCC/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,IEC_MICA_Bupregulation,[],NA,0.92054
./input/networks/large11SCC/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,!IEC_MICA_Bupregulation,[],NA,0.9688
./input/networks/large11SCC/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,Th0,[],NA,0.98474
./input/networks/large11SCC/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,!Th0,[],NA,0.95278
./input/networks/large11SCC/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,Treg,[],NA,0.98719
./input/networks/large11SCC/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,!Treg,[],NA,0.92826
./input/networks/large11SCC/Influenza A Virus Replication Cycle_23081726.bnet,M1_M1,[['0']],NA,0.01182
./input/networks/large11SCC/Influenza A Virus Replication Cycle_23081726.bnet,!M1_M1,[['1']],[0.0],0.00938
./input/networks/large11SCC/Influenza A Virus Replication Cycle_23081726.bnet,Progeny_Virion,[['0']],NA,0.00852
./input/networks/large11SCC/Influenza A Virus Replication Cycle_23081726.bnet,!Progeny_Virion,[['1']],[0.0],0.00857
./input/networks/large11SCC/Influenza A Virus Replication Cycle_23081726.bnet,mRNA_PB2_cyto,[['0']],NA,0.01113
./input/networks/large11SCC/Influenza A Virus Replication Cycle_23081726.bnet,!mRNA_PB2_cyto,[['1']],[0.0],0.0088
./input/networks/large11SCC/Influenza A Virus Replication Cycle_23081726.bnet,pro_vRNP_PA_M1_cyto,[['0']],NA,0.01454
./input/networks/large11SCC/Influenza A Virus Replication Cycle_23081726.bnet,!pro_vRNP_PA_M1_cyto,[['1']],[0.0],0.01065
./input/networks/large11SCC/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,Foxo1_gene,[],NA,0.62339
./input/networks/large11SCC/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,!Foxo1_gene,[['Csf1']],[0.0],0.64465
./input/networks/large11SCC/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,IL7r_activated,[],NA,0.65466
./input/networks/large11SCC/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,!IL7r_activated,"[['!IL7'], ['Csf1']]","[0.0, 0.0]",0.64583
./input/networks/large11SCC/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,Mac1,[],NA,0.66286
./input/networks/large11SCC/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,!Mac1,[['Csf1']],[0.0],0.61113
./input/networks/large11SCC/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,Flt3,[],NA,0.61333
./input/networks/large11SCC/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,!Flt3,[['Csf1']],[0.0],0.64166
./input/networks/large11SCC/Lymphopoiesis Regulatory Network_26408858.bnet,ERK,"[['BCR'], ['Hoxa9'], ['Flt3L']]","[0.0, 0.0, 0.0]",1.5655
./input/networks/large11SCC/Lymphopoiesis Regulatory Network_26408858.bnet,!ERK,[],NA,1.57192
./input/networks/large11SCC/Lymphopoiesis Regulatory Network_26408858.bnet,Bcl2,[],NA,1.57026
./input/networks/large11SCC/Lymphopoiesis Regulatory Network_26408858.bnet,!Bcl2,[['IFNb']],[0.001],1.59005
./input/networks/large11SCC/Lymphopoiesis Regulatory Network_26408858.bnet,Bcl11b,[['Dll1']],[0.0],1.5681
./input/networks/large11SCC/Lymphopoiesis Regulatory Network_26408858.bnet,!Bcl11b,[['!Dll1']],[0.0],1.57832
./input/networks/large11SCC/Lymphopoiesis Regulatory Network_26408858.bnet,Gzmb,[['0']],NA,0.01092
