Network,Target,Controllers,Errors,Minutes
./input/networks/large11SCC/30953496_as_per_authors.bnet,!p38,[['0']],NA,0.02796
./input/networks/large11SCC/30953496_as_per_authors.bnet,Apoptosis,[['1']],[0.0],0.01822
./input/networks/large11SCC/30953496_as_per_authors.bnet,!Apoptosis,[['0']],NA,0.03148
./input/networks/large11SCC/30953496_as_per_authors.bnet,GS,[['0']],NA,0.09776
./input/networks/large11SCC/30953496_as_per_authors.bnet,!GS,[['0']],NA,0.12712
./input/networks/large11SCC/31130988.bnet,NHEJ,[['0']],NA,1.02559
./input/networks/large11SCC/31130988.bnet,!NHEJ,"[['CycB_CDK1'], ['NUC1']]","[0.0, 0.0]",0.11226
./input/networks/large11SCC/31130988.bnet,PP2A_B55,[['0']],NA,4.29498
./input/networks/large11SCC/31130988.bnet,!PP2A_B55,[['CycB_CDK1']],[0.0],3.02592
./input/networks/large11SCC/31130988.bnet,R_DSB,[['0']],NA,4.11894
./input/networks/large11SCC/31130988.bnet,!R_DSB,[['0']],NA,4.25708
./input/networks/large11SCC/31130988.bnet,NUC2,[['0']],NA,0.15616
./input/networks/large11SCC/31130988.bnet,!NUC2,[['1']],[0.0],0.07886
./input/networks/large11SCC/31949240.bnet,Fibrosis,[['0']],NA,0.53424
./input/networks/large11SCC/31949240.bnet,!Fibrosis,[['Endothelin_A']],[0.0],0.60036
./input/networks/large11SCC/31949240.bnet,NO_availability,"[['Anti_oxidant_administration_Vitamins_C_and_E'], ['Simvastatin'], ['VEGF_administration']]","[0.0, 0.0, 0.0]",0.11466
./input/networks/large11SCC/31949240.bnet,!NO_availability,"[['!Anti_oxidant_administration_Vitamins_C_and_E', '!Endothelin_A', '!Simvastatin', '!VEGF_administration']]",[0.07280000000000002],0.23191
./input/networks/large11SCC/31949240.bnet,TGF_beta,"[['!Endothelin_A', 'Renal_artery_stenosis']]",[0.0],0.35734
./input/networks/large11SCC/31949240.bnet,!TGF_beta,[['Endothelin_A']],[0.0],0.37966
./input/networks/large11SCC/31949240.bnet,Inflammation,"[['!Endothelin_A', 'Renal_artery_stenosis']]",[0.0],0.44305
./input/networks/large11SCC/31949240.bnet,!Inflammation,[['Endothelin_A']],[0.0],0.46748
./input/networks/large11SCC/32054948.bnet,SIPS,[['!DNA_damage']],[0.015000000000000013],1.61526
./input/networks/large11SCC/32054948.bnet,!SIPS,[['0']],NA,0.83574
./input/networks/large11SCC/32054948.bnet,Apoptosis,[['0']],NA,1.07116
./input/networks/large11SCC/32054948.bnet,!Apoptosis,[['!DNA_damage']],[0.0],0.69478
./input/networks/large11SCC/32054948.bnet,Proliferation,[['0']],NA,0.22281
./input/networks/large11SCC/32054948.bnet,!Proliferation,[['DNA_damage']],[0.0],0.65604
./input/networks/large11SCC/32054948.bnet,p53_K,[['0']],NA,0.82479
./input/networks/large11SCC/32054948.bnet,!p53_K,[['!DNA_damage']],[0.141057],0.57725
./input/networks/large11SCC/35752283.bnet,Prop,[['0']],NA,0.94881
./input/networks/large11SCC/35752283.bnet,!Prop,[['0']],NA,1.05558
./input/networks/large11SCC/35752283.bnet,Migs,[['0']],NA,0.39115
./input/networks/large11SCC/35752283.bnet,!Migs,"[['IFNgamma', 'Thiazolidinedione']]",[0.0],0.09524
./input/networks/large11SCC/35752283.bnet,Apos,[['0']],NA,0.12482
./input/networks/large11SCC/35752283.bnet,!Apos,[['0']],NA,0.15303
./input/networks/large11SCC/35752283.bnet,Autp,[['0']],NA,1.29305
./input/networks/large11SCC/35752283.bnet,!Autp,[['0']],NA,1.26029
./input/networks/large11SCC/Apoptosis Network_19422837.bnet,Apoptosis,[['0']],NA,1.27913
./input/networks/large11SCC/Apoptosis Network_19422837.bnet,!Apoptosis,[['0']],NA,1.71542
./input/networks/large11SCC/Apoptosis Network_19422837.bnet,IKK,[['0']],NA,0.33662
./input/networks/large11SCC/Apoptosis Network_19422837.bnet,!IKK,"[['!GF', '!TNF']]",[0.0],0.15619
./input/networks/large11SCC/Apoptosis Network_19422837.bnet,Cas12,[['0']],NA,0.55839
./input/networks/large11SCC/Apoptosis Network_19422837.bnet,!Cas12,"[['GF', 'TNF']]",[0.0],0.73533
./input/networks/large11SCC/Apoptosis Network_19422837.bnet,NFkB,[['0']],NA,0.31784
./input/networks/large11SCC/Apoptosis Network_19422837.bnet,!NFkB,[['0']],NA,0.25732
./input/networks/large11SCC/Arabidopsis thaliana Cell Cycle_26340681.bnet,KRP1,[['0']],NA,4.34863
./input/networks/large11SCC/Arabidopsis thaliana Cell Cycle_26340681.bnet,!KRP1,[['0']],NA,3.91516
./input/networks/large11SCC/Arabidopsis thaliana Cell Cycle_26340681.bnet,E2Fb,[['0']],NA,3.83999
./input/networks/large11SCC/Arabidopsis thaliana Cell Cycle_26340681.bnet,!E2Fb,[['0']],NA,5.21118
./input/networks/large11SCC/Arabidopsis thaliana Cell Cycle_26340681.bnet,E2Fe,[['0']],NA,6.01246
./input/networks/large11SCC/Arabidopsis thaliana Cell Cycle_26340681.bnet,!E2Fe,[['0']],NA,6.24701
./input/networks/large11SCC/Arabidopsis thaliana Cell Cycle_26340681.bnet,CDKB1_1,[['0']],NA,3.75562
./input/networks/large11SCC/Arabidopsis thaliana Cell Cycle_26340681.bnet,!CDKB1_1,[['0']],NA,3.66414
./input/networks/large11SCC/Aurora Kinase A in Neuroblastoma_26616283.bnet,ENSA,[['0']],NA,5.22305
./input/networks/large11SCC/Aurora Kinase A in Neuroblastoma_26616283.bnet,!ENSA,[['0']],NA,4.47452
./input/networks/large11SCC/Aurora Kinase A in Neuroblastoma_26616283.bnet,CDK1CCNBComplex,[['0']],NA,3.71886
./input/networks/large11SCC/Aurora Kinase A in Neuroblastoma_26616283.bnet,!CDK1CCNBComplex,[['0']],NA,4.28289
./input/networks/large11SCC/Aurora Kinase A in Neuroblastoma_26616283.bnet,STMN,[['0']],NA,1.99365
./input/networks/large11SCC/Aurora Kinase A in Neuroblastoma_26616283.bnet,!STMN,[['0']],NA,1.85118
./input/networks/large11SCC/Aurora Kinase A in Neuroblastoma_26616283.bnet,PP1,[['0']],NA,2.41141
./input/networks/large11SCC/Aurora Kinase A in Neuroblastoma_26616283.bnet,!PP1,[['0']],NA,1.83397
./input/networks/large11SCC/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,DP,[['0']],NA,0.02251
./input/networks/large11SCC/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,!DP,[['1']],[0.0],0.02494
./input/networks/large11SCC/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,TNE,[['0']],NA,1.33545
./input/networks/large11SCC/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,!TNE,[['0']],NA,1.12963
./input/networks/large11SCC/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,IFNgII,[['0']],NA,1.55012
./input/networks/large11SCC/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,!IFNgII,[['0']],NA,1.30566
./input/networks/large11SCC/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,TEL,"[['EL2', 'IL13', 'IL5'], ['EL2', 'IL5', 'IgE']]","[0.0, 0.0]",0.98876
./input/networks/large11SCC/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,!TEL,[['0']],NA,1.24454
./input/networks/large11SCC/Budding Yeast Cell Cycle 2009_19185585.bnet,FEAR,[['0']],NA,6.81443
./input/networks/large11SCC/Budding Yeast Cell Cycle 2009_19185585.bnet,!FEAR,[['0']],NA,7.6984
./input/networks/large11SCC/Budding Yeast Cell Cycle 2009_19185585.bnet,Yhp1,[['0']],NA,6.20101
./input/networks/large11SCC/Budding Yeast Cell Cycle 2009_19185585.bnet,!Yhp1,[['0']],NA,7.48736
./input/networks/large11SCC/Budding Yeast Cell Cycle 2009_19185585.bnet,S,[['0']],NA,4.31281
./input/networks/large11SCC/Budding Yeast Cell Cycle 2009_19185585.bnet,!S,[['0']],NA,4.66616
./input/networks/large11SCC/Budding Yeast Cell Cycle 2009_19185585.bnet,Swi5,[['0']],NA,2.5661
./input/networks/large11SCC/Budding Yeast Cell Cycle 2009_19185585.bnet,!Swi5,[['0']],NA,4.1675
./input/networks/large11SCC/Budding Yeast Cell Cycle_23049686.bnet,Whi5,[['!Start']],[0.0],0.24654
./input/networks/large11SCC/Budding Yeast Cell Cycle_23049686.bnet,!Whi5,"[['BuddingCP', 'Size', 'SpindleCP', 'Start']]",[0.09093299999999999],0.17705
./input/networks/large11SCC/Budding Yeast Cell Cycle_23049686.bnet,Cdh1,"[['!BuddingCP', '!Start']]",[0.0],0.47023
./input/networks/large11SCC/Budding Yeast Cell Cycle_23049686.bnet,!Cdh1,"[['BuddingCP', 'Size', 'Start']]",[0.18462599999999998],0.30222
./input/networks/large11SCC/Budding Yeast Cell Cycle_23049686.bnet,Cln2,"[['!BuddingCP', '!SMBF', '!Yhp1', 'Clb2', 'Size', 'Start']]",[0.0],0.19917
./input/networks/large11SCC/Budding Yeast Cell Cycle_23049686.bnet,!Cln2,"[['!Start'], ['BuddingCP']]","[0.0, 0.048763]",0.2428
./input/networks/large11SCC/Budding Yeast Cell Cycle_23049686.bnet,Cdc14,[['0']],NA,0.50415
./input/networks/large11SCC/Budding Yeast Cell Cycle_23049686.bnet,!Cdc14,"[['!BuddingCP'], ['!SpindleCP']]","[0.0, 0.0]",0.3101
./input/networks/large11SCC/CD4 T cell signaling_25538703.bnet,Cofilin,[['0']],NA,0.02341
./input/networks/large11SCC/CD4 T cell signaling_25538703.bnet,!Cofilin,"[['APC'], ['CAV1_ACTIVATOR'], ['ECM'], ['alpha_13L']]","[0.512, 0.484, 0.497, 0.516]",0.02408
./input/networks/large11SCC/CD4 T cell signaling_25538703.bnet,IL17,[['0']],NA,0.31606
./input/networks/large11SCC/CD4 T cell signaling_25538703.bnet,!IL17,[['!APC']],[0.0],0.30545
./input/networks/large11SCC/CD4 T cell signaling_25538703.bnet,F_Actin,"[['APC'], ['ECM']]","[0.0, 0.0]",0.04187
./input/networks/large11SCC/CD4 T cell signaling_25538703.bnet,!F_Actin,"[['!APC', '!ECM', '!GalphaS_L']]",[0.0],0.03419
./input/networks/large11SCC/CD4 T cell signaling_25538703.bnet,MLC,"[['APC'], ['CAV1_ACTIVATOR'], ['ECM'], ['alpha_13L']]","[0.0, 0.0, 0.0, 0.0]",0.01868
./input/networks/large11SCC/CD4 T cell signaling_25538703.bnet,!MLC,"[['!APC', '!CAV1_ACTIVATOR', '!ECM', '!alpha_13L']]",[0.0],0.01777
./input/networks/large11SCC/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,BCL6,[['0']],NA,0.23102
./input/networks/large11SCC/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,!BCL6,"[['IL10e'], ['TGFBe']]","[0.0, 0.0]",0.12291
./input/networks/large11SCC/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,IL21,[['0']],NA,0.19848
./input/networks/large11SCC/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,!IL21,[['IL10e']],[0.0],0.37754
./input/networks/large11SCC/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,IL2,"[['!IFNG', '!IFNGe', '!IL10', '!IL10e', '!IL21', 'IL2', 'IL2e', 'IL4e'], ['!IFNG', '!IFNGe', '!IL10', '!IL10e', '!IL21', 'IL2e', 'IL4e', 'TGFBe']]","[0.0040000000000000036, 0.058499999999999996]",0.22148
./input/networks/large11SCC/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,!IL2,[['IL10e']],[0.0],0.17439
./input/networks/large11SCC/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,IL10,[['IL10e']],[0.0],0.04235
./input/networks/large11SCC/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,!IL10,"[['!IL10', '!IL10e']]",[0.0],0.02784
./input/networks/large11SCC/Cholesterol Regulatory Pathway_19025648.bnet,Cyp51,[['0']],NA,0.21406
./input/networks/large11SCC/Cholesterol Regulatory Pathway_19025648.bnet,!Cyp51,[['Statins']],[0.0],0.05934
./input/networks/large11SCC/Cholesterol Regulatory Pathway_19025648.bnet,Mevalonic_Acid,[['0']],NA,0.6489
./input/networks/large11SCC/Cholesterol Regulatory Pathway_19025648.bnet,!Mevalonic_Acid,[['0']],NA,0.20683
./input/networks/large11SCC/Cholesterol Regulatory Pathway_19025648.bnet,Acetyl_CoA_acetyltransferase_RNA,[['0']],NA,0.29968
./input/networks/large11SCC/Cholesterol Regulatory Pathway_19025648.bnet,!Acetyl_CoA_acetyltransferase_RNA,[['Statins']],[0.0],0.09035
./input/networks/large11SCC/Cholesterol Regulatory Pathway_19025648.bnet,HMG_CoA_Reductase_RNA,[['0']],NA,0.35902
./input/networks/large11SCC/Cholesterol Regulatory Pathway_19025648.bnet,!HMG_CoA_Reductase_RNA,[['Statins']],[0.0],0.12648
./input/networks/large11SCC/Colitis-associated colon cancer_26446703.bnet,Proliferation,[['0']],NA,1.68015
./input/networks/large11SCC/Colitis-associated colon cancer_26446703.bnet,!Proliferation,[['0']],NA,0.62055
./input/networks/large11SCC/Colitis-associated colon cancer_26446703.bnet,Apoptosis,[['0']],NA,1.7288
./input/networks/large11SCC/Colitis-associated colon cancer_26446703.bnet,!Apoptosis,[['0']],NA,1.94196
./input/networks/large11SCC/Colitis-associated colon cancer_26446703.bnet,PP2A,[['0']],NA,0.55256
./input/networks/large11SCC/Colitis-associated colon cancer_26446703.bnet,!PP2A,[['1']],[0.032338],0.5879
./input/networks/large11SCC/Colitis-associated colon cancer_26446703.bnet,JNK,[['0']],NA,0.89844
./input/networks/large11SCC/Colitis-associated colon cancer_26446703.bnet,!JNK,[['0']],NA,4.43602
./input/networks/large11SCC/Death Receptor Signaling_20221256.bnet,survival,[['0']],NA,0.30016
./input/networks/large11SCC/Death Receptor Signaling_20221256.bnet,!survival,[['!TNF']],[0.0045],0.40124
./input/networks/large11SCC/Death Receptor Signaling_20221256.bnet,NonACD,"[['!FADD', 'TNF'], ['FADD', 'FASL']]","[0.13424999999999998, 0.10450000000000004]",0.71459
./input/networks/large11SCC/Death Receptor Signaling_20221256.bnet,!NonACD,[['0']],NA,0.86092
./input/networks/large11SCC/Death Receptor Signaling_20221256.bnet,apoptosis,[['0']],NA,1.07592
./input/networks/large11SCC/Death Receptor Signaling_20221256.bnet,!apoptosis,"[['!FADD', '!RIP1', 'CASP3', 'CASP8', 'TNF'], ['!FADD', '!RIP1', 'CASP8', 'MOMP', 'TNF'], ['!FADD', '!cIAP', 'CASP3', 'CASP8', 'TNF'], ['!FADD', '!cIAP', 'CASP8', 'MOMP', 'TNF']]","[0.033375, 0.030625, 0.0315, 0.031125]",0.71781
./input/networks/large11SCC/Death Receptor Signaling_20221256.bnet,Cyt_c,"[['!BCL2', '!FADD', '!IKK', '!RIP1ub', 'TNF'], ['!BCL2', '!FADD', '!IKK', 'BAX', 'TNF'], ['!BCL2', '!FADD', '!IKK', 'MPT', 'TNF'], ['!BCL2', '!FADD', '!RIP1ub', 'CASP3', 'TNF'], ['!BCL2', '!FADD', '!RIP1ub', 'MOMP', 'TNF'], ['!BCL2', '!FADD', 'BAX', 'CASP3', 'TNF'], ['!BCL2', '!FADD', 'BAX', 'MOMP', 'TNF'], ['!BCL2', '!FADD', 'CASP3', 'MPT', 'TNF'], ['!BCL2', '!FADD', 'MOMP', 'MPT', 'TNF'], ['!FADD', '!IKK', '!RIP1', '!RIP1ub', 'TNF'], ['!FADD', '!IKK', '!RIP1', 'BAX', 'TNF'], ['!FADD', '!IKK', '!RIP1', 'MPT', 'TNF'], ['!FADD', '!IKK', '!RIP1ub', '!cIAP', 'TNF'], ['!FADD', '!IKK', '!cIAP', 'BAX', 'TNF'], ['!FADD', '!IKK', '!cIAP', 'MPT', 'TNF'], ['!FADD', '!RIP1', '!RIP1ub', 'CASP3', 'TNF'], ['!FADD', '!RIP1', '!RIP1ub', 'MOMP', 'TNF'], ['!FADD', '!RIP1', 'BAX', 'CASP3', 'TNF'], ['!FADD', '!RIP1', 'BAX', 'MOMP', 'TNF'], ['!FADD', '!RIP1', 'CASP3', 'MPT', 'TNF'], ['!FADD', '!RIP1', 'MOMP', 'MPT', 'TNF'], ['!FADD', '!RIP1ub', '!cIAP', 'CASP3', 'TNF'], ['!FADD', '!RIP1ub', '!cIAP', 'MOMP', 'TNF'], ['!FADD', '!cIAP', 'BAX', 'CASP3', 'TNF'], ['!FADD', '!cIAP', 'BAX', 'MOMP', 'TNF'], ['!FADD', '!cIAP', 'CASP3', 'MPT', 'TNF'], ['!FADD', '!cIAP', 'MOMP', 'MPT', 'TNF']]","[0.047875, 0.04112499999999997, 0.04562500000000003, 0.052875000000000005, 0.04662500000000003, 0.049000000000000044, 0.058374999999999955, 0.03749999999999998, 0.04662500000000003, 0.04625000000000001, 0.03312499999999996, 0.03025, 0.04162500000000002, 0.03200000000000003, 0.021499999999999964, 0.049875, 0.031625000000000014, 0.04149999999999998, 0.03149999999999997, 0.031625000000000014, 0.02862500000000001, 0.038250000000000006, 0.03887499999999999, 0.029625000000000012, 0.030000000000000027, 0.029000000000000026, 0.022499999999999964]",0.67378
./input/networks/large11SCC/Death Receptor Signaling_20221256.bnet,!Cyt_c,[['0']],NA,0.56449
./input/networks/large11SCC/EGFR & ErbB Signaling_19662154.bnet,cmyc,[['0']],NA,0.16929
./input/networks/large11SCC/EGFR & ErbB Signaling_19662154.bnet,!cmyc,"[['!mtorr'], ['!pdk1'], ['!pi3kr'], ['mkp'], ['pp2a'], ['pten']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.09829
./input/networks/large11SCC/EGFR & ErbB Signaling_19662154.bnet,pro_apoptotic,"[['!mtorr'], ['!pdk1'], ['!pi3kr']]","[0.0, 0.0, 0.0]",0.11919
./input/networks/large11SCC/EGFR & ErbB Signaling_19662154.bnet,!pro_apoptotic,[['0']],NA,0.09822
./input/networks/large11SCC/EGFR & ErbB Signaling_19662154.bnet,actinreorg,"[['!pten', '!sos1r', 'pi3kr']]",[0.0],0.18237
./input/networks/large11SCC/EGFR & ErbB Signaling_19662154.bnet,!actinreorg,"[['!pi3kr'], ['pten']]","[0.0, 0.0]",0.16028
./input/networks/large11SCC/EGFR & ErbB Signaling_19662154.bnet,p70s6_2,[['0']],NA,0.06973
./input/networks/large11SCC/EGFR & ErbB Signaling_19662154.bnet,!p70s6_2,"[['!mtorr'], ['!pi3kr'], ['pp2a']]","[0.0, 0.0, 0.0]",0.07717
./input/networks/large11SCC/FA BRCA pathway_22267503.bnet,ADD,[['0']],NA,0.29771
./input/networks/large11SCC/FA BRCA pathway_22267503.bnet,!ADD,[['1']],[0.0],0.32183
./input/networks/large11SCC/FA BRCA pathway_22267503.bnet,XPF,[['0']],NA,0.10317
./input/networks/large11SCC/FA BRCA pathway_22267503.bnet,!XPF,[['1']],[0.0],0.13498
./input/networks/large11SCC/FA BRCA pathway_22267503.bnet,CHK2,[['0']],NA,1.27024
./input/networks/large11SCC/FA BRCA pathway_22267503.bnet,!CHK2,[['0']],NA,1.19156
./input/networks/large11SCC/FA BRCA pathway_22267503.bnet,RAD51,[['0']],NA,0.57168
./input/networks/large11SCC/FA BRCA pathway_22267503.bnet,!RAD51,[['0']],NA,0.14155
./input/networks/large11SCC/Fanconi anemia and checkpoint recovery_26385365.bnet,NUC1,[['0']],NA,0.01523
./input/networks/large11SCC/Fanconi anemia and checkpoint recovery_26385365.bnet,!NUC1,[['1']],[0.0],0.00921
./input/networks/large11SCC/Fanconi anemia and checkpoint recovery_26385365.bnet,NUC2,[['0']],NA,0.02423
./input/networks/large11SCC/Fanconi anemia and checkpoint recovery_26385365.bnet,!NUC2,[['1']],[0.0],0.01833
./input/networks/large11SCC/Fanconi anemia and checkpoint recovery_26385365.bnet,ATR,[['0']],NA,0.14602
./input/networks/large11SCC/Fanconi anemia and checkpoint recovery_26385365.bnet,!ATR,"[['!ICL'], ['DSB']]","[0.0, 0.0]",0.12371
./input/networks/large11SCC/Fanconi anemia and checkpoint recovery_26385365.bnet,ATM,[['0']],NA,0.22568
./input/networks/large11SCC/Fanconi anemia and checkpoint recovery_26385365.bnet,!ATM,[['0']],NA,0.3396
./input/networks/large11SCC/Guard Cell Abscisic Acid Signaling_16968132.bnet,ROP10,[['ERA1']],[0.0],0.00196
./input/networks/large11SCC/Guard Cell Abscisic Acid Signaling_16968132.bnet,!ROP10,[['!ERA1']],[0.0],0.00194
./input/networks/large11SCC/Guard Cell Abscisic Acid Signaling_16968132.bnet,Closure,"[['!GCR1', 'ABA', 'AGB1', 'GPA1']]",[0.0],0.21074
./input/networks/large11SCC/Guard Cell Abscisic Acid Signaling_16968132.bnet,!Closure,[['!ABA']],[0.12753],0.19385
./input/networks/large11SCC/Guard Cell Abscisic Acid Signaling_16968132.bnet,NOS,[['0']],NA,0.17658
./input/networks/large11SCC/Guard Cell Abscisic Acid Signaling_16968132.bnet,!NOS,[['0']],NA,0.26427
./input/networks/large11SCC/Guard Cell Abscisic Acid Signaling_16968132.bnet,Atrboh,"[['!GCR1', 'ABA', 'AGB1', 'GPA1']]",[0.0],0.0035
./input/networks/large11SCC/Guard Cell Abscisic Acid Signaling_16968132.bnet,!Atrboh,[['!ABA']],[0.0],0.00344
./input/networks/large11SCC/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,AKT,"[['!erlotinib', '!pertuzumab', 'AKT'], ['!erlotinib', '!pertuzumab', 'CyclinB1'], ['!erlotinib', '!pertuzumab', 'GSKa_b'], ['!erlotinib', '!pertuzumab', 'p38'], ['!erlotinib', '!pertuzumab', 'p53']]","[0.0010000000000000009, 0.0030000000000000027, 0.0020000000000000018, 0.0030000000000000027, 0.0010000000000000009]",0.1499
./input/networks/large11SCC/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,!AKT,[['0']],NA,0.13754
./input/networks/large11SCC/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,GSKa_b,"[['AKT'], ['CyclinB1'], ['GSKa_b'], ['p38'], ['p53']]","[0.0, 0.0, 0.0, 0.0, 0.0]",0.03782
./input/networks/large11SCC/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,!GSKa_b,[['0']],NA,0.03183
./input/networks/large11SCC/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,RPS6,"[['ERBB1'], ['ERBB2'], ['ERK1_2'], ['RPS6'], ['cRAF'], ['p70S6K']]","[0.02100000000000002, 0.03300000000000003, 0.02100000000000002, 0.0, 0.03200000000000003, 0.0]",0.1882
./input/networks/large11SCC/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,!RPS6,[['0']],NA,0.10076
./input/networks/large11SCC/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,cRAF,[['0']],NA,0.01025
./input/networks/large11SCC/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,!cRAF,[['1']],[0.0],0.00748
./input/networks/large11SCC/HGF Signaling in Keratinocytes_22962472.bnet,CellMigration,"[['!PTEN', 'HGF']]",[0.0],0.06535
./input/networks/large11SCC/HGF Signaling in Keratinocytes_22962472.bnet,!CellMigration,[['PTEN']],[0.0],0.12523
./input/networks/large11SCC/HGF Signaling in Keratinocytes_22962472.bnet,cMYC,"[['!PTEN', 'HGF']]",[0.0],0.11295
./input/networks/large11SCC/HGF Signaling in Keratinocytes_22962472.bnet,!cMYC,[['PTEN']],[0.0],0.11395
./input/networks/large11SCC/HGF Signaling in Keratinocytes_22962472.bnet,EGR1,"[['!PTEN', 'HGF']]",[0.0],0.11122
./input/networks/large11SCC/HGF Signaling in Keratinocytes_22962472.bnet,!EGR1,[['PTEN']],[0.0],0.13646
./input/networks/large11SCC/HGF Signaling in Keratinocytes_22962472.bnet,Proliferation,[['0']],NA,0.1205
./input/networks/large11SCC/HGF Signaling in Keratinocytes_22962472.bnet,!Proliferation,[['PTEN']],[0.0],0.06693
./input/networks/large11SCC/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,PPP2R4_PP2A,[['1']],[0.0],0.02636
./input/networks/large11SCC/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,!PPP2R4_PP2A,[['0']],NA,0.02765
./input/networks/large11SCC/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,CREB,[['1']],[0.0],0.06912
./input/networks/large11SCC/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,!CREB,[['0']],NA,0.10443
./input/networks/large11SCC/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,Ccblp,[['1']],[0.0010000000000000009],0.08868
./input/networks/large11SCC/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,!Ccblp,[['0']],NA,0.1084
./input/networks/large11SCC/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,CYC1,"[['CBLB', 'PI3K', 'PIP2'], ['Gby', 'PIP3', 'PTEN'], ['LAT', 'PIP3', 'PTEN'], ['PI3K', 'PIP2', 'RHOA'], ['PI3K', 'PIP2', 'tat'], ['PIP3', 'PTEN', 'tat']]","[0.0040000000000000036, 0.0050000000000000044, 0.0040000000000000036, 0.0010000000000000009, 0.0010000000000000009, 0.0030000000000000027]",0.25422
./input/networks/large11SCC/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,!CYC1,"[['!PI3K', '!PIP3'], ['!PI3K', '!PTEN'], ['!PIP2', '!PIP3'], ['!PIP2', '!PTEN']]","[0.0, 0.0, 0.0, 0.0]",0.49498
./input/networks/large11SCC/Human Gonadal Sex Determination_26573569.bnet,DHH,"[['!CTNNB1', 'SRY']]",[0.0],2.38919
./input/networks/large11SCC/Human Gonadal Sex Determination_26573569.bnet,!DHH,"[['!DKK1', 'CTNNB1']]",[0.0],2.03179
./input/networks/large11SCC/Human Gonadal Sex Determination_26573569.bnet,CTNNB1,"[['!DKK1', 'CTNNB1']]",[0.0],3.1178
./input/networks/large11SCC/Human Gonadal Sex Determination_26573569.bnet,!CTNNB1,"[['!CTNNB1', 'SRY']]",[0.0],1.86417
./input/networks/large11SCC/Human Gonadal Sex Determination_26573569.bnet,FOXL2,"[['!DKK1', '!FGF9', 'CTNNB1'], ['!DKK1', '!UGR', 'CTNNB1'], ['!SOX9', '!SRY', 'WNT4']]","[0.0, 0.0, 0.0]",3.1209
./input/networks/large11SCC/Human Gonadal Sex Determination_26573569.bnet,!FOXL2,"[['!CTNNB1', 'SRY']]",[0.0],1.42583
./input/networks/large11SCC/Human Gonadal Sex Determination_26573569.bnet,DKK1,"[['!CTNNB1', 'SRY']]",[0.0],1.30775
./input/networks/large11SCC/Human Gonadal Sex Determination_26573569.bnet,!DKK1,"[['!DKK1', 'CTNNB1']]",[0.0],1.20406
./input/networks/large11SCC/IL-1 Signaling_21968890.bnet,hgf,[['0']],NA,0.16227
./input/networks/large11SCC/IL-1 Signaling_21968890.bnet,!hgf,[['0']],NA,0.16138
./input/networks/large11SCC/IL-1 Signaling_21968890.bnet,cox2,[['0']],NA,0.17972
./input/networks/large11SCC/IL-1 Signaling_21968890.bnet,!cox2,[['0']],NA,0.3689
./input/networks/large11SCC/IL-1 Signaling_21968890.bnet,saa,[['0']],NA,0.04886
./input/networks/large11SCC/IL-1 Signaling_21968890.bnet,!saa,"[['!ck2'], ['!ikkb'], ['socs1']]","[0.0, 0.0, 0.0]",0.03735
./input/networks/large11SCC/IL-1 Signaling_21968890.bnet,tdum_mkp1_p38_jnk_erk12,[['0']],NA,0.14821
./input/networks/large11SCC/IL-1 Signaling_21968890.bnet,!tdum_mkp1_p38_jnk_erk12,[['1']],[0.0],0.11919
./input/networks/large11SCC/IL-6 Signaling_21968890.bnet,tdum_shp2_stat3_py,[['0']],NA,0.0162
