Network,Target,Controllers,Errors,Minutes
./input/networks/large11SCC/26660865.bnet,CYCLIN_E_T,"[['AKT_T'], ['BCL10_T'], ['CARMA1_T'], ['CD2_T'], ['CDC42_plus_RAC_T'], ['COT_T'], ['DAG_T'], ['ERK1_2_T'], ['FYN_T'], ['GAB1_T'], ['GLK_T'], ['GRB2_T'], ['GRB2_plus_SOS_T'], ['GRB7_T'], ['IFN_BETA'], ['IKK_ALPHA_T'], ['IKK_BETA_T'], ['ITK_T'], ['JAK1_T'], ['LAT_T'], ['LCK_T'], ['NFKB_T'], ['NIK_T'], ['NUC_NFKB_T'], ['PAG_plus_CSK_T'], ['PAK_T'], ['PDK1_T'], ['PI3K_T'], ['PIP2_T'], ['PIP3_T'], ['PKC_T'], ['PKC_THETA_T'], ['PLC_GAMMA_T'], ['RAS_GRP_T'], ['RAS_T'], ['RIP1_T'], ['SHC_T'], ['SHP2_T'], ['TRAF2_T'], ['TRAF5_T'], ['ZAP70_T'], ['TLR3'], ['CD28_T'], ['CD45_T'], ['PTEN_T'], ['!C3G_T'], ['!CRKL_T'], ['!IFN_BETA'], ['!IRF3'], ['!LCK_T'], ['!PAG_T'], ['!PAG_plus_CSK_T'], ['!RAP1_T'], ['!RAS_GAP_T'], ['!SOCS3_T'], ['!TRIF'], ['!TYK2_T'], ['!CSK_T']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.67392
./input/networks/large11SCC/26660865.bnet,!CYCLIN_E_T,[[]],NA,3.644
./input/networks/large11SCC/26660865.bnet,STAT1_T,"[['AKT_T'], ['BCL10_T'], ['CARMA1_T'], ['CD2_T'], ['CDC42_plus_RAC_T'], ['COT_T'], ['DAG_T'], ['ERK1_2_T'], ['FYN_T'], ['GAB1_T'], ['GLK_T'], ['GRB2_T'], ['GRB2_plus_SOS_T'], ['GRB7_T'], ['IFN_BETA'], ['IKK_ALPHA_T'], ['IKK_BETA_T'], ['ITK_T'], ['JAK1_T'], ['LAT_T'], ['LCK_T'], ['NFKB_T'], ['NIK_T'], ['NUC_NFKB_T'], ['PAG_plus_CSK_T'], ['PAK_T'], ['PDK1_T'], ['PI3K_T'], ['PIP2_T'], ['PIP3_T'], ['PKC_T'], ['PKC_THETA_T'], ['PLC_GAMMA_T'], ['RAS_GRP_T'], ['RAS_T'], ['RIP1_T'], ['SHC_T'], ['SHP2_T'], ['TRAF2_T'], ['TRAF5_T'], ['ZAP70_T'], ['TLR3'], ['CD28_T'], ['CD45_T'], ['PTEN_T'], ['!C3G_T'], ['!CRKL_T'], ['!IFN_BETA'], ['!IRF3'], ['!LCK_T'], ['!PAG_T'], ['!PAG_plus_CSK_T'], ['!RAP1_T'], ['!RAS_GAP_T'], ['!SOCS3_T'], ['!TRIF'], ['!TYK2_T'], ['!CSK_T']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.55464
./input/networks/large11SCC/26660865.bnet,!STAT1_T,[[]],NA,3.54184
./input/networks/large11SCC/26660865.bnet,PDGF_T,"[['!FACTOR2'], ['!FACTOR1']]","[0.0, 0.0]",3.63333
./input/networks/large11SCC/26660865.bnet,!PDGF_T,[[]],NA,3.49071
./input/networks/large11SCC/27138333.bnet,P90rsk,"[['Pten', 'Pdk1'], ['Pdk1', 'Pp2a'], ['Pdk1', 'Rap1A'], ['Pdk1', '!Pip2'], ['Pdk1', '!Mtor']]","[0.0, 0.0, 0.0, 0.0, 0.0]",0.01803
./input/networks/large11SCC/27138333.bnet,!P90rsk,[['!Pdk1']],[0.0],0.01869
./input/networks/large11SCC/27138333.bnet,Rap1a,"[['EGF', '!p90rsk']]",[0.0],0.01674
./input/networks/large11SCC/27138333.bnet,!Rap1a,[['!EGF']],[0.0],0.01944
./input/networks/large11SCC/27138333.bnet,Pip3,[[]],NA,0.02048
./input/networks/large11SCC/27138333.bnet,!Pip3,"[['Ship2'], ['Pten'], ['!Pip2']]","[0.0, 0.0, 0.0]",0.02061
./input/networks/large11SCC/27138333.bnet,RalbP1,[['Rap1A']],[0.0],0.01757
./input/networks/large11SCC/27138333.bnet,!RalbP1,[['!Rap1A']],[0.0],0.0191
./input/networks/large11SCC/27464342_curated_model.bnet,p90Rsk_il,[['IRS1_2']],[0.0],0.2209
./input/networks/large11SCC/27464342_curated_model.bnet,!p90Rsk_il,"[['SIGIRR', '!IRS1_2'], ['ST2', '!IRS1_2'], ['!hk', '!IRS1_2'], ['!LPS', '!IRS1_2']]","[0.247, 0.26, 0.0, 0.0]",0.23264
./input/networks/large11SCC/27464342_curated_model.bnet,IL6_syn,[[]],NA,0.25265
./input/networks/large11SCC/27464342_curated_model.bnet,!IL6_syn,"[['SIGIRR'], ['ST2'], ['!hk'], ['!LPS']]","[0.011182000000000001, 0.010945, 0.0, 0.0]",0.2269
./input/networks/large11SCC/27464342_curated_model.bnet,Ccl5_Stat1,[[]],NA,0.22792
./input/networks/large11SCC/27464342_curated_model.bnet,!Ccl5_Stat1,"[['!hk'], ['!LPS']]","[0.0, 0.0]",0.22834
./input/networks/large11SCC/27464342_curated_model.bnet,PKC,[['IRS1_2']],[0.0],0.20861
./input/networks/large11SCC/27464342_curated_model.bnet,!PKC,"[['SIGIRR', '!IRS1_2'], ['ST2', '!IRS1_2'], ['!hk', '!IRS1_2'], ['!LPS', '!IRS1_2']]","[0.262, 0.255, 0.0, 0.0]",0.22283
./input/networks/large11SCC/27613445.bnet,G1_S,[[]],NA,0.00088
./input/networks/large11SCC/27613445.bnet,!G1_S,"[['p21'], ['AMPK'], ['TSC'], ['RB1'], ['!mTORC1_S6K1'], ['!CDK2'], ['!E2F1'], ['!GF']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.00088
./input/networks/large11SCC/27613445.bnet,Senescence,[[]],NA,0.00161
./input/networks/large11SCC/27613445.bnet,!Senescence,[[]],NA,0.00112
./input/networks/large11SCC/27613445.bnet,IRS_PIK3CA,[['Insulin']],[0.0],0.00098
./input/networks/large11SCC/27613445.bnet,!IRS_PIK3CA,[['!Insulin']],[0.0],0.00077
./input/networks/large11SCC/27613445.bnet,p21,[[]],NA,0.00114
./input/networks/large11SCC/27613445.bnet,!p21,[[]],NA,0.00131
./input/networks/large11SCC/28187161.bnet,HB8,[[]],NA,0.00137
./input/networks/large11SCC/28187161.bnet,!HB8,[['!BR']],[0.0],0.00066
./input/networks/large11SCC/28187161.bnet,WOX4,[[]],NA,0.00063
./input/networks/large11SCC/28187161.bnet,!WOX4,"[['!ETHL', '!TDIF']]",[0.0],0.00088
./input/networks/large11SCC/28187161.bnet,DELLA,"[['!GA', '!IAA0']]",[0.0],0.00064
./input/networks/large11SCC/28187161.bnet,!DELLA,[['GA']],[0.0],0.00113
./input/networks/large11SCC/28187161.bnet,BZR1,[[]],NA,0.0007
./input/networks/large11SCC/28187161.bnet,!BZR1,[['!BR']],[0.0],0.00064
./input/networks/large11SCC/28381275.bnet,CyclinE,[[]],NA,0.02963
./input/networks/large11SCC/28381275.bnet,!CyclinE,[['DNAdamage']],[0.0],0.01957
./input/networks/large11SCC/28381275.bnet,Wnt,"[['p53', '!DNAdamage'], ['ARF', '!DNAdamage'], ['Akt', '!DNAdamage'], ['Rb', '!DNAdamage'], ['!ATM', '!DNAdamage'], ['!E2F1', '!DNAdamage']]","[0.08474999999999999, 0.06599999999999995, 0.08299999999999996, 0.05725000000000002, 0.06325000000000003, 0.08499999999999996]",0.02615
./input/networks/large11SCC/28381275.bnet,!Wnt,"[['DNAdamage', '!EGF']]",[0.0],0.01831
./input/networks/large11SCC/28381275.bnet,ERK,[[]],NA,0.02488
./input/networks/large11SCC/28381275.bnet,!ERK,[['!EGF']],[0.0],0.01854
./input/networks/large11SCC/28381275.bnet,BRCA1,[[]],NA,0.0238
./input/networks/large11SCC/28381275.bnet,!BRCA1,[['DNAdamage']],[0.0],0.02053
./input/networks/large11SCC/28426669_ARF10_greater_ARF5.bnet,MGP,[[]],NA,0.00031
./input/networks/large11SCC/28426669_ARF10_greater_ARF5.bnet,!MGP,"[['PHB'], ['!SCR'], ['!SHR'], ['!MIR166'], ['!JKD']]","[0.0, 0.0, 0.0, 0.0, 0.0]",0.00027
./input/networks/large11SCC/28426669_ARF10_greater_ARF5.bnet,CLE40,[['!SHR']],[0.26],0.00026
./input/networks/large11SCC/28426669_ARF10_greater_ARF5.bnet,!CLE40,[['SHR']],[0.0],0.00026
./input/networks/large11SCC/28426669_ARF10_greater_ARF5.bnet,MIR166,"[['MIR166'], ['!PHB']]","[0.21650000000000003, 0.241]",0.00026
./input/networks/large11SCC/28426669_ARF10_greater_ARF5.bnet,!MIR166,"[['PHB'], ['!MIR166']]","[0.333, 0.3245]",0.00026
./input/networks/large11SCC/28426669_ARF10_greater_ARF5.bnet,PHB,"[['PHB'], ['!MIR166']]","[0.3305, 0.3155]",0.00026
./input/networks/large11SCC/28426669_ARF10_greater_ARF5.bnet,!PHB,"[['MIR166'], ['!PHB']]","[0.224, 0.2255]",0.00046
./input/networks/large11SCC/28455685.bnet,S6K1,"[['AKT'], ['AKT_S473'], ['AKT_T308'], ['RAF'], ['Erk1_2'], ['MEK'], ['mTORC1'], ['mTORC2'], ['PI3K'], ['PIP3'], ['RAS_GTP'], ['S6K1'], ['EGFR'], ['!S6K1'], ['!TSC1_2']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.00039
./input/networks/large11SCC/28455685.bnet,!S6K1,[[]],NA,0.00066
./input/networks/large11SCC/28455685.bnet,Erk1_2,[[]],NA,0.00037
./input/networks/large11SCC/28455685.bnet,!Erk1_2,[['EGFR']],[0.0],0.00041
./input/networks/large11SCC/28455685.bnet,mTORC1,"[['AKT'], ['AKT_S473'], ['AKT_T308'], ['RAF'], ['Erk1_2'], ['MEK'], ['mTORC1'], ['mTORC2'], ['PI3K'], ['PIP3'], ['RAS_GTP'], ['S6K1'], ['EGFR'], ['!S6K1'], ['!TSC1_2']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.00035
./input/networks/large11SCC/28455685.bnet,!mTORC1,[[]],NA,0.00043
./input/networks/large11SCC/28455685.bnet,PIP3,"[['EGFR', '!PTEN']]",[0.0],0.00036
./input/networks/large11SCC/28455685.bnet,!PIP3,[['PTEN']],[0.0],0.0006
./input/networks/large11SCC/29186334.bnet,mmcp6,"[['gata1', 'mitf'], ['gata1', 'ckit'], ['gata1', '!cebpa'], ['gata2', 'mitf'], ['gata2', 'ckit'], ['gata2', '!cebpa'], ['mitf', 'stat5'], ['mitf', 'jak2'], ['stat5', 'ckit'], ['stat5', '!cebpa'], ['jak2', 'ckit'], ['jak2', '!cebpa']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.00078
./input/networks/large11SCC/29186334.bnet,!mmcp6,"[['cebpa', '!mitf'], ['cebpa', '!ckit']]","[0.459, 0.47]",0.00073
./input/networks/large11SCC/29186334.bnet,ccr3,[[]],NA,0.00063
./input/networks/large11SCC/29186334.bnet,!ccr3,"[['mitf'], ['ckit'], ['!cebpa'], ['!gata1']]","[0.0, 0.0, 0.0, 0.0]",0.00066
./input/networks/large11SCC/29186334.bnet,mccpa,"[['gata1', 'mitf'], ['gata1', 'ckit'], ['gata1', '!cebpa'], ['gata2', 'mitf'], ['gata2', 'ckit'], ['gata2', '!cebpa'], ['mitf', 'stat5'], ['mitf', 'jak2'], ['stat5', 'ckit'], ['stat5', '!cebpa'], ['jak2', 'ckit'], ['jak2', '!cebpa']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.00064
./input/networks/large11SCC/29186334.bnet,!mccpa,"[['cebpa', '!mitf'], ['cebpa', '!ckit']]","[0.489, 0.494]",0.00065
./input/networks/large11SCC/29186334.bnet,fceRIb,[['gata1']],[0.0],0.00087
./input/networks/large11SCC/29186334.bnet,!fceRIb,[['!gata1']],[0.0],0.00061
./input/networks/large11SCC/29230182.bnet,CDC42,"[['WNT5a'], ['WNT11']]","[0.0, 0.0]",0.28896
./input/networks/large11SCC/29230182.bnet,!CDC42,[[]],NA,0.28562
./input/networks/large11SCC/29230182.bnet,Axin2,[[]],NA,0.28908
./input/networks/large11SCC/29230182.bnet,!Axin2,[['BTrCP']],[0.159],0.27759
./input/networks/large11SCC/29230182.bnet,CyclinD1,[[]],NA,0.30181
./input/networks/large11SCC/29230182.bnet,!CyclinD1,[['BTrCP']],[0.147],0.26498
./input/networks/large11SCC/29230182.bnet,PDGFB,"[['WNT5a', '!Oxygen'], ['WNT11', '!Oxygen']]","[0.4675, 0.4555]",0.28743
./input/networks/large11SCC/29230182.bnet,!PDGFB,[[]],NA,0.26851
./input/networks/large11SCC/29237040.bnet,CCA,[['EMTreg']],[0.3466269999999999],0.00049
./input/networks/large11SCC/29237040.bnet,!CCA,[[]],NA,0.00076
./input/networks/large11SCC/29237040.bnet,Apoptosis,"[['p53', 'DNAdamage']]",[0.22550000000000003],0.00057
./input/networks/large11SCC/29237040.bnet,!Apoptosis,[['EMTreg']],[0.273],0.0008
./input/networks/large11SCC/29237040.bnet,Metastasis,"[['AKT1', 'ECMicroenv'], ['AKT2', 'ECMicroenv'], ['EMTreg', 'ECMicroenv']]","[0.772, 0.784, 0.753]",0.00057
./input/networks/large11SCC/29237040.bnet,!Metastasis,"[['miRNA', '!ECMicroenv'], ['p53', 'DNAdamage'], ['p53', '!ECMicroenv'], ['EMTreg', '!ECMicroenv'], ['!EMTreg', '!ECMicroenv']]","[0.0, 0.0, 0.0, 0.0, 0.0]",0.00064
./input/networks/large11SCC/29237040.bnet,miRNA,"[['p53', 'DNAdamage']]",[0.474],0.00046
./input/networks/large11SCC/29237040.bnet,!miRNA,[['EMTreg']],[0.1865],0.00079
./input/networks/large11SCC/29378814.bnet,Smad7,[[]],NA,0.02706
./input/networks/large11SCC/29378814.bnet,!Smad7,[[]],NA,0.0222
./input/networks/large11SCC/29378814.bnet,Fgfr2,[[]],NA,0.02576
./input/networks/large11SCC/29378814.bnet,!Fgfr2,"[['Klf4', 'SignalWNT'], ['Nanog', 'SignalWNT'], ['Sox2', 'SignalWNT'], ['Lrh1', 'SignalWNT'], ['Tbx3', 'SignalWNT'], ['SignalACT', 'SignalWNT']]","[0.043, 0.014, 0.047, 0.047, 0.048, 0.0]",0.02149
./input/networks/large11SCC/29378814.bnet,BMP4,[['SignalBMP']],[0.0],0.02202
./input/networks/large11SCC/29378814.bnet,!BMP4,[[]],NA,0.023
./input/networks/large11SCC/29378814.bnet,Rex1,[[]],NA,0.0202
./input/networks/large11SCC/29378814.bnet,!Rex1,[[]],NA,0.02015
./input/networks/large11SCC/29596489.bnet,TCF,[['Wnt']],[0.0],0.0007
./input/networks/large11SCC/29596489.bnet,!TCF,[[]],NA,0.00073
./input/networks/large11SCC/29596489.bnet,GSK3beta,[[]],NA,0.00072
./input/networks/large11SCC/29596489.bnet,!GSK3beta,[['Wnt']],[0.0],0.00053
./input/networks/large11SCC/29596489.bnet,mTORC2,[[]],NA,0.00073
./input/networks/large11SCC/29596489.bnet,!mTORC2,[['Wnt']],[0.0],0.00055
./input/networks/large11SCC/29596489.bnet,JNK,[['Wnt']],[0.0],0.00077
./input/networks/large11SCC/29596489.bnet,!JNK,[[]],NA,0.00066
./input/networks/large11SCC/29632237.bnet,Viacel,[[]],NA,0.13971
./input/networks/large11SCC/29632237.bnet,!Viacel,"[['ATR'], ['ROS'], ['JNK'], ['DNAdam'], ['ATM'], ['p53'], ['BAX'], ['MITO'], ['Cas3'], ['STRESS'], ['Bort'], ['!pNFkB'], ['!Prot']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.13373
./input/networks/large11SCC/29632237.bnet,PIP3,[[]],NA,0.14006
./input/networks/large11SCC/29632237.bnet,!PIP3,"[['ATR'], ['ROS'], ['JNK'], ['DNAdam'], ['ATM'], ['p53'], ['BAX'], ['MITO'], ['Cas3'], ['STRESS'], ['Bort'], ['!pNFkB'], ['!Prot']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]",0.13459
./input/networks/large11SCC/29632237.bnet,CYCB,[[]],NA,0.1446
./input/networks/large11SCC/29632237.bnet,!CYCB,"[['ATR'], ['ROS'], ['JNK'], ['DNAdam'], ['ATM'], ['p53'], ['BAX'], ['MITO'], ['Cas3'], ['STRESS'], ['Bort'], ['!pNFkB'], ['!Prot']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.14484
./input/networks/large11SCC/29632237.bnet,CDK2,[[]],NA,0.12903
./input/networks/large11SCC/29632237.bnet,!CDK2,"[['ATR'], ['ROS'], ['JNK'], ['DNAdam'], ['ATM'], ['p53'], ['BAX'], ['MITO'], ['Cas3'], ['STRESS'], ['Bort'], ['SHP1'], ['!pNFkB'], ['!Prot']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.11799
./input/networks/large11SCC/30024932.bnet,G2_M_Arrest,"[['Sirt_1', 'IR'], ['p53_Killer', 'IR'], ['c_Myc', 'IR'], ['E2F1', 'IR'], ['Cdc25ABC', 'IR'], ['IR', '!miR_449a'], ['IR', '!p53_Arrest']]","[0.2159589999999999, 0.171794, 0.15607799999999994, 0.20460699999999998, 0.14407199999999998, 0.11858400000000002, 0.20150599999999996]",0.00083
./input/networks/large11SCC/30024932.bnet,!G2_M_Arrest,[['!IR']],[0.0],0.00051
./input/networks/large11SCC/30024932.bnet,Proliferation,[['!IR']],[0.0],0.00047
./input/networks/large11SCC/30024932.bnet,!Proliferation,[['IR']],[0.0],0.00046
./input/networks/large11SCC/30024932.bnet,G2_M_Apoptosis,"[['Sirt_1', 'IR'], ['p53_Killer', 'IR'], ['c_Myc', 'IR'], ['E2F1', 'IR'], ['Cdc25ABC', 'IR'], ['IR', '!miR_449a'], ['IR', '!p53_Arrest']]","[0.22339999999999993, 0.15952299999999986, 0.13262300000000005, 0.18128999999999995, 0.135297, 0.12401899999999999, 0.18633600000000006]",0.00083
./input/networks/large11SCC/30024932.bnet,!G2_M_Apoptosis,[['!IR']],[0.0],0.00049
./input/networks/large11SCC/30024932.bnet,RB,"[['Sirt_1', 'IR'], ['RB', 'IR'], ['IR', '!Sirt_1'], ['IR', '!E2F1']]","[0.33319699999999985, 0.32919299999999996, 0.3280989999999999, 0.33175999999999994]",0.00097
./input/networks/large11SCC/30024932.bnet,!RB,[['!IR']],[0.0],0.0005
./input/networks/large11SCC/30038409.bnet,HAND1,[[]],NA,0.01668
./input/networks/large11SCC/30038409.bnet,!HAND1,"[['NANOG'], ['POU5F1'], ['PRDM14'], ['GATA3'], ['UTF1'], ['MYF5'], ['!NANOG'], ['!SOX2']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.01754
./input/networks/large11SCC/30038409.bnet,SALL4,[['NANOG']],[0.07205400000000006],0.01694
./input/networks/large11SCC/30038409.bnet,!SALL4,"[['BMP4', '!NANOG'], ['FGFR2', '!NANOG'], ['!NANOG', '!FGF2'], ['!NANOG', '!FGFR2'], ['!NANOG', '!NOG'], ['!NANOG', '!INHBA']]","[0.6241140000000001, 0.5801369999999999, 0.615077, 0.760392, 0.639798, 0.6324390000000001]",0.02273
./input/networks/large11SCC/30038409.bnet,CDK6,[[]],NA,0.0216
./input/networks/large11SCC/30038409.bnet,!CDK6,[['CTNNB1']],[0.136],0.01572
./input/networks/large11SCC/30038409.bnet,ZFHX3,"[['BMP4', '!NANOG'], ['FGFR2', '!NANOG'], ['!NANOG', '!FGF2'], ['!NANOG', '!FGFR2'], ['!NANOG', '!NOG'], ['!NANOG', '!INHBA']]","[0.6211150000000001, 0.592489, 0.607412, 0.805051, 0.6441319999999999, 0.641446]",0.01666
./input/networks/large11SCC/30038409.bnet,!ZFHX3,[['NANOG']],[0.077053],0.0163
./input/networks/large11SCC/30518777.bnet,KAT1,"[['!SK', '!ABA'], ['!S1P', '!ABA'], ['!GPA1', '!ABA'], ['!PLD', '!ABA'], ['!PA', '!ABA']]","[0.6562, 0.6552, 0.6863999999999999, 0.663, 0.6452]",0.03999
./input/networks/large11SCC/30518777.bnet,!KAT1,"[['SK'], ['S1P'], ['GPA1'], ['PLD'], ['PA'], ['NO'], ['CA'], ['ABA']]","[0.11120000000000001, 0.11960000000000001, 0.129, 0.1022, 0.102, 0.1206, 0.12780000000000002, 0.0]",0.03821
./input/networks/large11SCC/30518777.bnet,CLOSURE,"[['ABA', 'MRP5'], ['ABA', '!ERA1'], ['ABA', '!ABH1']]","[0.0, 0.0, 0.0]",0.04332
./input/networks/large11SCC/30518777.bnet,!CLOSURE,[['!ABA']],[0.0],0.03781
./input/networks/large11SCC/30518777.bnet,GTG,[[]],NA,0.03547
./input/networks/large11SCC/30518777.bnet,!GTG,"[['SK'], ['S1P'], ['GPA1'], ['PLD'], ['PA'], ['NO'], ['CA'], ['ABA'], ['!ABA']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.03586
./input/networks/large11SCC/30518777.bnet,ROP11,[['ERA1']],[0.0],0.03456
./input/networks/large11SCC/30518777.bnet,!ROP11,[['!ERA1']],[0.0],0.04244
./input/networks/large11SCC/30953496_as_per_authors.bnet,GLUT4,[[]],NA,0.0636
./input/networks/large11SCC/30953496_as_per_authors.bnet,!GLUT4,[[]],NA,0.08017
./input/networks/large11SCC/30953496_as_per_authors.bnet,p38,"[['TNFalpha'], ['IRE1'], ['TNFR1'], ['TNFR2'], ['TRAF2'], ['ASK1'], ['JNK'], ['BAX'], ['FASR'], ['TRADD'], ['DAXX'], ['NFKB'], ['IKKbeta'], ['ER'], ['OS'], ['FASL'], ['!IKBalpha']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.06635
./input/networks/large11SCC/30953496_as_per_authors.bnet,!p38,[[]],NA,0.0785
./input/networks/large11SCC/30953496_as_per_authors.bnet,Apoptosis,"[['TNFalpha'], ['IRE1'], ['TNFR1'], ['TNFR2'], ['TRAF2'], ['ASK1'], ['JNK'], ['BAX'], ['FASR'], ['TRADD'], ['DAXX'], ['RIPK1'], ['RAIDD'], ['FADD'], ['CASP8'], ['CASP9'], ['CASP3'], ['CASP7'], ['CASP6'], ['NFKB'], ['IKKbeta'], ['ER'], ['OS'], ['FASL'], ['!IKBalpha']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.05775
./input/networks/large11SCC/30953496_as_per_authors.bnet,!Apoptosis,[[]],NA,0.07282
./input/networks/large11SCC/30953496_as_per_authors.bnet,GS,[[]],NA,0.06414
./input/networks/large11SCC/30953496_as_per_authors.bnet,!GS,[[]],NA,0.07332
./input/networks/large11SCC/31130988.bnet,NHEJ,[[]],NA,0.00116
./input/networks/large11SCC/31130988.bnet,!NHEJ,"[['NUC1'], ['CycB_CDK1']]","[0.0, 0.0]",0.00058
./input/networks/large11SCC/31130988.bnet,PP2A_B55,[[]],NA,0.00099
./input/networks/large11SCC/31130988.bnet,!PP2A_B55,[['CycB_CDK1']],[0.0],0.0008
./input/networks/large11SCC/31130988.bnet,R_DSB,"[['R_DSB', 'CycB_CDK1']]",[0.482],0.00091
./input/networks/large11SCC/31130988.bnet,!R_DSB,[[]],NA,0.00083
./input/networks/large11SCC/31130988.bnet,NUC2,[[]],NA,0.00111
./input/networks/large11SCC/31130988.bnet,!NUC2,"[['NUC1'], ['NUC2'], ['!ICL']]","[0.0, 0.0, 0.0]",0.00098
./input/networks/large11SCC/31949240.bnet,Fibrosis,"[['Renal_artery_stenosis', '!Endothelin_A']]",[0.0],0.00078
./input/networks/large11SCC/31949240.bnet,!Fibrosis,"[['NO_availability', 'Endothelin_A'], ['VEGF', 'Endothelin_A'], ['Endothelin_A', 'Simvastatin'], ['Endothelin_A', 'Anti_oxidant_administration_Vitamins_C_and_E'], ['Endothelin_A', 'VEGF_administration'], ['Endothelin_A', '!Ox_LDL'], ['Endothelin_A', '!ROS_Oxidative_stress'], ['Endothelin_A', '!NFkB'], ['Endothelin_A', '!Angiostatin_endostatin_thrombospondin'], ['Endothelin_A', '!Vasoconstriction'], ['Endothelin_A', '!MV_Rarefaction'], ['Endothelin_A', '!Inflammation'], ['Endothelin_A', '!More_severe_renal_ischemia'], ['Anti_oxidant_administration_Vitamins_C_and_E', '!Renal_artery_stenosis'], ['!ROS_Oxidative_stress', '!Renal_artery_stenosis'], ['!Angiostatin_endostatin_thrombospondin', '!Renal_artery_stenosis'], ['!Vasoconstriction', '!Renal_artery_stenosis'], ['!MV_Rarefaction', '!Renal_artery_stenosis']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10579999999999999, 0.12140000000000001, 0.1156, 0.083]",0.00056
./input/networks/large11SCC/31949240.bnet,NO_availability,"[['Simvastatin'], ['Anti_oxidant_administration_Vitamins_C_and_E'], ['VEGF_administration']]","[0.0, 0.0, 0.0]",0.00052
./input/networks/large11SCC/31949240.bnet,!NO_availability,[[]],NA,0.00059
./input/networks/large11SCC/31949240.bnet,TGF_beta,"[['Renal_artery_stenosis', '!Endothelin_A']]",[0.0],0.00082
