Network,Target,Controllers,Errors,Minutes
./input/networks/large/28381275.bnet,!ERK,[['!EGF']],[0.0],0.01686
./input/networks/large/28381275.bnet,BRCA1,[[]],NA,0.01968
./input/networks/large/28381275.bnet,!BRCA1,[['DNAdamage']],[0.0],0.01886
./input/networks/large/28426669_ARF10_greater_ARF5.bnet,MGP,[[]],NA,0.00028
./input/networks/large/28426669_ARF10_greater_ARF5.bnet,!MGP,"[['PHB'], ['!SCR'], ['!SHR'], ['!MIR166'], ['!JKD']]","[0.0, 0.0, 0.0, 0.0, 0.0]",0.00026
./input/networks/large/28426669_ARF10_greater_ARF5.bnet,CLE40,[['!SHR']],[0.264],0.00026
./input/networks/large/28426669_ARF10_greater_ARF5.bnet,!CLE40,[['SHR']],[0.0],0.00037
./input/networks/large/28426669_ARF10_greater_ARF5.bnet,MIR166,"[['MIR166'], ['!PHB']]","[0.22950000000000004, 0.23650000000000004]",0.00034
./input/networks/large/28426669_ARF10_greater_ARF5.bnet,!MIR166,"[['PHB'], ['!MIR166']]","[0.3355, 0.3215]",0.00026
./input/networks/large/28426669_ARF10_greater_ARF5.bnet,PHB,"[['PHB'], ['!MIR166']]","[0.33199999999999996, 0.32799999999999996]",0.00025
./input/networks/large/28426669_ARF10_greater_ARF5.bnet,!PHB,"[['MIR166'], ['!PHB']]","[0.213, 0.215]",0.00025
./input/networks/large/28455685.bnet,S6K1,"[['AKT'], ['AKT_S473'], ['AKT_T308'], ['RAF'], ['Erk1_2'], ['MEK'], ['mTORC1'], ['mTORC2'], ['PI3K'], ['PIP3'], ['RAS_GTP'], ['S6K1'], ['EGFR'], ['!S6K1'], ['!TSC1_2']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.00036
./input/networks/large/28455685.bnet,!S6K1,[[]],NA,0.00043
./input/networks/large/28455685.bnet,Erk1_2,[[]],NA,0.00035
./input/networks/large/28455685.bnet,!Erk1_2,[['EGFR']],[0.0],0.00033
./input/networks/large/28455685.bnet,mTORC1,"[['AKT'], ['AKT_S473'], ['AKT_T308'], ['RAF'], ['Erk1_2'], ['MEK'], ['mTORC1'], ['mTORC2'], ['PI3K'], ['PIP3'], ['RAS_GTP'], ['S6K1'], ['EGFR'], ['!S6K1'], ['!TSC1_2']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0004
./input/networks/large/28455685.bnet,!mTORC1,[[]],NA,0.00051
./input/networks/large/28455685.bnet,PIP3,"[['EGFR', '!PTEN']]",[0.0],0.00037
./input/networks/large/28455685.bnet,!PIP3,[['PTEN']],[0.0],0.00034
./input/networks/large/29186334.bnet,mmcp6,"[['gata1', 'mitf'], ['gata1', 'ckit'], ['gata1', '!cebpa'], ['gata2', 'mitf'], ['gata2', 'ckit'], ['gata2', '!cebpa'], ['mitf', 'stat5'], ['mitf', 'jak2'], ['stat5', 'ckit'], ['stat5', '!cebpa'], ['jak2', 'ckit'], ['jak2', '!cebpa']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.00064
./input/networks/large/29186334.bnet,!mmcp6,"[['cebpa', '!mitf'], ['cebpa', '!ckit']]","[0.513, 0.506]",0.00061
./input/networks/large/29186334.bnet,ccr3,[[]],NA,0.00064
./input/networks/large/29186334.bnet,!ccr3,"[['mitf'], ['ckit'], ['!cebpa'], ['!gata1']]","[0.0, 0.0, 0.0, 0.0]",0.00062
./input/networks/large/29186334.bnet,mccpa,"[['gata1', 'mitf'], ['gata1', 'ckit'], ['gata1', '!cebpa'], ['gata2', 'mitf'], ['gata2', 'ckit'], ['gata2', '!cebpa'], ['mitf', 'stat5'], ['mitf', 'jak2'], ['stat5', 'ckit'], ['stat5', '!cebpa'], ['jak2', 'ckit'], ['jak2', '!cebpa']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.00062
./input/networks/large/29186334.bnet,!mccpa,"[['cebpa', '!mitf'], ['cebpa', '!ckit']]","[0.477, 0.482]",0.00061
./input/networks/large/29186334.bnet,fceRIb,[['gata1']],[0.0],0.00062
./input/networks/large/29186334.bnet,!fceRIb,[['!gata1']],[0.0],0.00061
./input/networks/large/29230182.bnet,CDC42,"[['WNT5a'], ['WNT11']]","[0.0, 0.0]",0.23549
./input/networks/large/29230182.bnet,!CDC42,[[]],NA,0.26405
./input/networks/large/29230182.bnet,Axin2,[[]],NA,0.27945
./input/networks/large/29230182.bnet,!Axin2,[['BTrCP']],[0.0],0.25448
./input/networks/large/29230182.bnet,CyclinD1,[[]],NA,0.24034
./input/networks/large/29230182.bnet,!CyclinD1,[['BTrCP']],[0.0],0.26201
./input/networks/large/29230182.bnet,PDGFB,"[['WNT5a', '!Oxygen'], ['WNT11', '!Oxygen']]","[0.0, 0.0]",0.25276
./input/networks/large/29230182.bnet,!PDGFB,[[]],NA,0.26045
./input/networks/large/29237040.bnet,CCA,[['EMTreg']],[0.348133],0.00047
./input/networks/large/29237040.bnet,!CCA,[[]],NA,0.00079
./input/networks/large/29237040.bnet,Apoptosis,"[['p53', 'DNAdamage']]",[0.23750000000000004],0.00044
./input/networks/large/29237040.bnet,!Apoptosis,[['EMTreg']],[0.2905],0.00055
./input/networks/large/29237040.bnet,Metastasis,"[['AKT1', 'ECMicroenv'], ['AKT2', 'ECMicroenv'], ['EMTreg', 'ECMicroenv']]","[0.771, 0.768, 0.767]",0.00064
./input/networks/large/29237040.bnet,!Metastasis,"[['miRNA', '!ECMicroenv'], ['p53', 'DNAdamage'], ['p53', '!ECMicroenv'], ['EMTreg', '!ECMicroenv'], ['!EMTreg', '!ECMicroenv']]","[0.0, 0.0, 0.0, 0.0, 0.0]",0.00046
./input/networks/large/29237040.bnet,miRNA,"[['p53', 'DNAdamage']]",[0.472],0.00045
./input/networks/large/29237040.bnet,!miRNA,[['EMTreg']],[0.19],0.00044
./input/networks/large/29378814.bnet,Smad7,[[]],NA,0.02785
./input/networks/large/29378814.bnet,!Smad7,[[]],NA,0.01943
./input/networks/large/29378814.bnet,Fgfr2,[[]],NA,0.03044
./input/networks/large/29378814.bnet,!Fgfr2,[['SignalWNT']],[0.049],0.02269
./input/networks/large/29378814.bnet,BMP4,[['SignalBMP']],[0.0],0.01923
./input/networks/large/29378814.bnet,!BMP4,[[]],NA,0.02563
./input/networks/large/29378814.bnet,Rex1,[[]],NA,0.02304
./input/networks/large/29378814.bnet,!Rex1,[[]],NA,0.02151
./input/networks/large/29596489.bnet,TCF,[['Wnt']],[0.0],0.00055
./input/networks/large/29596489.bnet,!TCF,[[]],NA,0.00082
./input/networks/large/29596489.bnet,GSK3beta,[[]],NA,0.00081
./input/networks/large/29596489.bnet,!GSK3beta,[['Wnt']],[0.0],0.00053
./input/networks/large/29596489.bnet,mTORC2,[[]],NA,0.00074
./input/networks/large/29596489.bnet,!mTORC2,[['Wnt']],[0.0],0.00053
./input/networks/large/29596489.bnet,JNK,[['Wnt']],[0.0],0.00062
./input/networks/large/29596489.bnet,!JNK,[[]],NA,0.00055
./input/networks/large/29632237.bnet,Viacel,[[]],NA,0.1451
./input/networks/large/29632237.bnet,!Viacel,"[['ATR'], ['ROS'], ['JNK'], ['DNAdam'], ['ATM'], ['p53'], ['BAX'], ['MITO'], ['Cas3'], ['STRESS'], ['Bort'], ['!pNFkB'], ['!Prot']]","[0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.13077
./input/networks/large/29632237.bnet,PIP3,[[]],NA,0.13117
./input/networks/large/29632237.bnet,!PIP3,"[['ATR'], ['ROS'], ['JNK'], ['DNAdam'], ['ATM'], ['p53'], ['BAX'], ['MITO'], ['Cas3'], ['STRESS'], ['Bort'], ['!pNFkB'], ['!Prot']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.13209
./input/networks/large/29632237.bnet,CYCB,[[]],NA,0.13873
./input/networks/large/29632237.bnet,!CYCB,"[['ATR'], ['ROS'], ['JNK'], ['DNAdam'], ['ATM'], ['p53'], ['BAX'], ['MITO'], ['Cas3'], ['STRESS'], ['Bort'], ['!pNFkB'], ['!Prot']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1133
./input/networks/large/29632237.bnet,CDK2,[[]],NA,0.13712
./input/networks/large/29632237.bnet,!CDK2,"[['ATR'], ['ROS'], ['JNK'], ['DNAdam'], ['ATM'], ['p53'], ['BAX'], ['MITO'], ['Cas3'], ['STRESS'], ['Bort'], ['SHP1'], ['!pNFkB'], ['!Prot']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.13245
./input/networks/large/30024932.bnet,G2_M_Arrest,"[['Sirt_1', 'IR'], ['p53_Killer', 'IR'], ['c_Myc', 'IR'], ['E2F1', 'IR'], ['Cdc25ABC', 'IR'], ['IR', '!miR_449a'], ['IR', '!p53_Arrest']]","[0.22728099999999996, 0.18530899999999995, 0.14140399999999986, 0.171273, 0.14673999999999998, 0.12393100000000001, 0.19201499999999994]",0.00069
./input/networks/large/30024932.bnet,!G2_M_Arrest,[['!IR']],[0.0],0.00076
./input/networks/large/30024932.bnet,Proliferation,[['!IR']],[0.0],0.00045
./input/networks/large/30024932.bnet,!Proliferation,[['IR']],[0.0],0.00045
./input/networks/large/30024932.bnet,G2_M_Apoptosis,"[['Sirt_1', 'IR'], ['p53_Killer', 'IR'], ['c_Myc', 'IR'], ['E2F1', 'IR'], ['Cdc25ABC', 'IR'], ['IR', '!miR_449a'], ['IR', '!p53_Arrest']]","[0.21807299999999985, 0.17152200000000006, 0.13660899999999987, 0.18263799999999997, 0.15063000000000004, 0.13067799999999996, 0.19649800000000006]",0.00069
./input/networks/large/30024932.bnet,!G2_M_Apoptosis,[['!IR']],[0.0],0.00045
./input/networks/large/30024932.bnet,RB,"[['Sirt_1', 'IR'], ['RB', 'IR'], ['IR', '!Sirt_1'], ['IR', '!E2F1']]","[0.3331869999999999, 0.32887999999999995, 0.3294389999999998, 0.3277819999999999]",0.00067
./input/networks/large/30024932.bnet,!RB,[['!IR']],[0.0],0.00045
./input/networks/large/30038409.bnet,HAND1,[[]],NA,0.01557
./input/networks/large/30038409.bnet,!HAND1,"[['NANOG'], ['POU5F1'], ['PRDM14'], ['GATA3'], ['UTF1'], ['MYF5'], ['!NANOG'], ['!SOX2']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.01377
./input/networks/large/30038409.bnet,SALL4,[['NANOG']],[0.08305599999999991],0.01433
./input/networks/large/30038409.bnet,!SALL4,"[['BMP4', '!NANOG'], ['FGFR2', '!NANOG'], ['!NANOG', '!FGF2'], ['!NANOG', '!FGFR2'], ['!NANOG', '!NOG'], ['!NANOG', '!INHBA']]","[0.6317889999999999, 0.587146, 0.614413, 0.7907329999999999, 0.633134, 0.6504359999999999]",0.01643
./input/networks/large/30038409.bnet,CDK6,[[]],NA,0.02217
./input/networks/large/30038409.bnet,!CDK6,[['CTNNB1']],[0.1275],0.01471
./input/networks/large/30038409.bnet,ZFHX3,"[['BMP4', '!NANOG'], ['FGFR2', '!NANOG'], ['!NANOG', '!FGF2'], ['!NANOG', '!FGFR2'], ['!NANOG', '!NOG'], ['!NANOG', '!INHBA']]","[0.64712, 0.599153, 0.616082, 0.758725, 0.633149, 0.648442]",0.02225
./input/networks/large/30038409.bnet,!ZFHX3,[['NANOG']],[0.08371899999999999],0.01802
./input/networks/large/30518777.bnet,KAT1,"[['!SK', '!ABA'], ['!S1P', '!ABA'], ['!GPA1', '!ABA'], ['!PLD', '!ABA'], ['!PA', '!ABA']]","[0.661, 0.652, 0.69, 0.6466000000000001, 0.6447999999999999]",0.03614
./input/networks/large/30518777.bnet,!KAT1,"[['SK'], ['S1P'], ['GPA1'], ['PLD'], ['PA'], ['NO'], ['CA'], ['ABA']]","[0.1062, 0.1166, 0.1112, 0.10660000000000001, 0.1036, 0.11660000000000001, 0.13140000000000002, 0.0]",0.0353
./input/networks/large/30518777.bnet,CLOSURE,"[['ABA', 'MRP5'], ['ABA', '!ERA1'], ['ABA', '!ABH1']]","[0.0, 0.0, 0.0]",0.04341
./input/networks/large/30518777.bnet,!CLOSURE,[['!ABA']],[0.0],0.03213
./input/networks/large/30518777.bnet,GTG,[[]],NA,0.03735
./input/networks/large/30518777.bnet,!GTG,"[['SK'], ['S1P'], ['GPA1'], ['PLD'], ['PA'], ['NO'], ['CA'], ['ABA'], ['!ABA']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.03515
./input/networks/large/30518777.bnet,ROP11,[['ERA1']],[0.0],0.03768
./input/networks/large/30518777.bnet,!ROP11,[['!ERA1']],[0.0],0.03326
./input/networks/large/30953496_as_per_authors.bnet,GLUT4,[[]],NA,0.0579
./input/networks/large/30953496_as_per_authors.bnet,!GLUT4,[[]],NA,0.06996
./input/networks/large/30953496_as_per_authors.bnet,p38,"[['TNFalpha'], ['IRE1'], ['TNFR1'], ['TNFR2'], ['TRAF2'], ['ASK1'], ['JNK'], ['BAX'], ['FASR'], ['TRADD'], ['DAXX'], ['NFKB'], ['IKKbeta'], ['ER'], ['OS'], ['FASL'], ['!IKBalpha']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.06453
./input/networks/large/30953496_as_per_authors.bnet,!p38,[[]],NA,0.05979
./input/networks/large/30953496_as_per_authors.bnet,Apoptosis,"[['TNFalpha'], ['IRE1'], ['TNFR1'], ['TNFR2'], ['TRAF2'], ['ASK1'], ['JNK'], ['BAX'], ['FASR'], ['TRADD'], ['DAXX'], ['RIPK1'], ['RAIDD'], ['FADD'], ['CASP8'], ['CASP9'], ['CASP3'], ['CASP7'], ['CASP6'], ['NFKB'], ['IKKbeta'], ['ER'], ['OS'], ['FASL'], ['!IKBalpha']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.05914
./input/networks/large/30953496_as_per_authors.bnet,!Apoptosis,[[]],NA,0.06268
./input/networks/large/30953496_as_per_authors.bnet,GS,[[]],NA,0.06719
./input/networks/large/30953496_as_per_authors.bnet,!GS,[[]],NA,0.05849
./input/networks/large/31130988.bnet,NHEJ,[[]],NA,0.00087
./input/networks/large/31130988.bnet,!NHEJ,"[['NUC1'], ['CycB_CDK1']]","[0.0, 0.0]",0.00054
./input/networks/large/31130988.bnet,PP2A_B55,[[]],NA,0.00126
./input/networks/large/31130988.bnet,!PP2A_B55,[['CycB_CDK1']],[0.0],0.00083
./input/networks/large/31130988.bnet,R_DSB,"[['R_DSB', 'CycB_CDK1']]",[0.46499999999999997],0.00085
./input/networks/large/31130988.bnet,!R_DSB,[[]],NA,0.00089
./input/networks/large/31130988.bnet,NUC2,[[]],NA,0.00084
./input/networks/large/31130988.bnet,!NUC2,"[['NUC1'], ['NUC2'], ['!ICL']]","[0.0, 0.0, 0.0]",0.00054
./input/networks/large/31949240.bnet,Fibrosis,"[['Renal_artery_stenosis', '!Endothelin_A']]",[0.0],0.00082
./input/networks/large/31949240.bnet,!Fibrosis,"[['NO_availability', 'Endothelin_A'], ['VEGF', 'Endothelin_A'], ['Endothelin_A', 'Simvastatin'], ['Endothelin_A', 'Anti_oxidant_administration_Vitamins_C_and_E'], ['Endothelin_A', 'VEGF_administration'], ['Endothelin_A', '!Ox_LDL'], ['Endothelin_A', '!ROS_Oxidative_stress'], ['Endothelin_A', '!NFkB'], ['Endothelin_A', '!Angiostatin_endostatin_thrombospondin'], ['Endothelin_A', '!Vasoconstriction'], ['Endothelin_A', '!MV_Rarefaction'], ['Endothelin_A', '!Inflammation'], ['Endothelin_A', '!More_severe_renal_ischemia'], ['Anti_oxidant_administration_Vitamins_C_and_E', '!Renal_artery_stenosis'], ['!ROS_Oxidative_stress', '!Renal_artery_stenosis'], ['!Angiostatin_endostatin_thrombospondin', '!Renal_artery_stenosis'], ['!Vasoconstriction', '!Renal_artery_stenosis'], ['!MV_Rarefaction', '!Renal_artery_stenosis']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0974, 0.1148, 0.11679999999999999, 0.07659999999999999]",0.00046
./input/networks/large/31949240.bnet,NO_availability,"[['Simvastatin'], ['Anti_oxidant_administration_Vitamins_C_and_E'], ['VEGF_administration']]","[0.0, 0.0, 0.0]",0.0005
./input/networks/large/31949240.bnet,!NO_availability,[[]],NA,0.00047
./input/networks/large/31949240.bnet,TGF_beta,"[['Renal_artery_stenosis', '!Endothelin_A']]",[0.0],0.00047
./input/networks/large/31949240.bnet,!TGF_beta,"[['NO_availability', 'Endothelin_A'], ['VEGF', 'Endothelin_A'], ['Endothelin_A', 'Simvastatin'], ['Endothelin_A', 'Anti_oxidant_administration_Vitamins_C_and_E'], ['Endothelin_A', 'VEGF_administration'], ['Endothelin_A', '!Ox_LDL'], ['Endothelin_A', '!ROS_Oxidative_stress'], ['Endothelin_A', '!NFkB'], ['Endothelin_A', '!Angiostatin_endostatin_thrombospondin'], ['Endothelin_A', '!Vasoconstriction'], ['Endothelin_A', '!MV_Rarefaction'], ['Endothelin_A', '!Inflammation'], ['Endothelin_A', '!More_severe_renal_ischemia'], ['Anti_oxidant_administration_Vitamins_C_and_E', '!Renal_artery_stenosis'], ['!ROS_Oxidative_stress', '!Renal_artery_stenosis'], ['!Angiostatin_endostatin_thrombospondin', '!Renal_artery_stenosis'], ['!Vasoconstriction', '!Renal_artery_stenosis'], ['!MV_Rarefaction', '!Renal_artery_stenosis']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.0, 0.0, 0.0962, 0.1, 0.0836, 0.0882]",0.00065
./input/networks/large/31949240.bnet,Inflammation,"[['Renal_artery_stenosis', '!Endothelin_A']]",[0.0],0.00047
./input/networks/large/31949240.bnet,!Inflammation,"[['NO_availability', 'Endothelin_A'], ['VEGF', 'Endothelin_A'], ['Endothelin_A', 'Simvastatin'], ['Endothelin_A', 'Anti_oxidant_administration_Vitamins_C_and_E'], ['Endothelin_A', 'VEGF_administration'], ['Endothelin_A', '!Ox_LDL'], ['Endothelin_A', '!ROS_Oxidative_stress'], ['Endothelin_A', '!NFkB'], ['Endothelin_A', '!Angiostatin_endostatin_thrombospondin'], ['Endothelin_A', '!Vasoconstriction'], ['Endothelin_A', '!MV_Rarefaction'], ['Endothelin_A', '!Inflammation'], ['Endothelin_A', '!More_severe_renal_ischemia'], ['Anti_oxidant_administration_Vitamins_C_and_E', '!Renal_artery_stenosis'], ['!ROS_Oxidative_stress', '!Renal_artery_stenosis'], ['!Angiostatin_endostatin_thrombospondin', '!Renal_artery_stenosis'], ['!Vasoconstriction', '!Renal_artery_stenosis'], ['!MV_Rarefaction', '!Renal_artery_stenosis']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1036, 0.099, 0.09659999999999999, 0.0746]",0.00058
./input/networks/large/32054948.bnet,SIPS,[[]],NA,0.00105
./input/networks/large/32054948.bnet,!SIPS,"[['c_Myc', 'DNA_damage'], ['p53_K', 'DNA_damage'], ['Sirt_1', 'DNA_damage'], ['E2F1', 'DNA_damage'], ['DNA_damage', '!p53_A']]","[0.361, 0.456, 0.423, 0.415, 0.43]",0.00108
./input/networks/large/32054948.bnet,Apoptosis,"[['c_Myc', 'DNA_damage'], ['p53_K', 'DNA_damage'], ['Sirt_1', 'DNA_damage'], ['E2F1', 'DNA_damage'], ['DNA_damage', '!p53_A']]","[0.1875, 0.242, 0.23750000000000004, 0.22299999999999998, 0.23850000000000005]",0.00095
./input/networks/large/32054948.bnet,!Apoptosis,[[]],NA,0.0007
./input/networks/large/32054948.bnet,Proliferation,[[]],NA,0.00123
./input/networks/large/32054948.bnet,!Proliferation,"[['ATM', 'DNA_damage'], ['miR_34a', 'DNA_damage'], ['miR_16', 'DNA_damage'], ['c_Myc', 'DNA_damage'], ['p53', 'DNA_damage'], ['p53_K', 'DNA_damage'], ['Sirt_1', 'DNA_damage'], ['E2F1', 'DNA_damage'], ['DNA_damage', '!HDAC1'], ['DNA_damage', '!p53_A'], ['DNA_damage', '!Wip1']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.00084
./input/networks/large/32054948.bnet,p53_K,"[['c_Myc', 'DNA_damage'], ['p53_K', 'DNA_damage'], ['Sirt_1', 'DNA_damage'], ['E2F1', 'DNA_damage'], ['DNA_damage', '!p53_A']]","[0.1855, 0.246, 0.235, 0.22199999999999998, 0.23450000000000004]",0.00097
./input/networks/large/32054948.bnet,!p53_K,[[]],NA,0.00068
./input/networks/large/35752283.bnet,Prop,[[]],NA,0.06312
./input/networks/large/35752283.bnet,!Prop,"[['TGFb1', '!HER2p'], ['TGFRs', '!HER2p'], ['SMADs', '!HER2p'], ['TGFRp', '!HER2p'], ['SMADp', '!HER2p']]","[0.032496000000000004, 0.050996, 0.04999100000000001, 0.04953900000000001, 0.051536]",0.05209
./input/networks/large/35752283.bnet,Migs,[[]],NA,0.05265
./input/networks/large/35752283.bnet,!Migs,[['!TGFb1']],[0.291561],0.05663
./input/networks/large/35752283.bnet,Apos,[[]],NA,0.06924
./input/networks/large/35752283.bnet,!Apos,"[['PIP3s'], ['AKTs']]","[0.235, 0.24040000000000003]",0.05334
./input/networks/large/35752283.bnet,Autp,[[]],NA,0.05223
./input/networks/large/35752283.bnet,!Autp,[[]],NA,0.05843
./input/networks/large/Apoptosis Network_19422837.bnet,Apoptosis,"[['p53', 'Cas8'], ['Cas3', 'Cas6'], ['Cas3', 'Mito'], ['Cas3', 'IkB'], ['Cas3', '!NFkB'], ['Cas3', '!IAP'], ['Cas6', 'Mito'], ['Cas6', 'IkB'], ['Cas6', '!NFkB'], ['Cas6', '!IAP'], ['APC', 'Mito'], ['APC', 'IkB'], ['APC', '!NFkB'], ['APC', '!IAP'], ['Mito', 'Cas8'], ['IkB', 'Cas8'], ['Cas8', '!NFkB'], ['Cas8', '!IAP']]","[0.688, 0.479, 0.5349999999999999, 0.591, 0.529, 0.23199999999999998, 0.629, 0.644, 0.651, 0.361, 0.647, 0.648, 0.6659999999999999, 0.43000000000000005, 0.655, 0.6579999999999999, 0.652, 0.44799999999999995]",0.01843
./input/networks/large/Apoptosis Network_19422837.bnet,!Apoptosis,"[['IAP', '!TNF'], ['!Cas3', '!TNF'], ['!Cas6', '!TNF']]","[0.026, 0.141, 0.187]",0.01859
./input/networks/large/Apoptosis Network_19422837.bnet,IKK,[[]],NA,0.01797
./input/networks/large/Apoptosis Network_19422837.bnet,!IKK,"[['!TNF', '!GF']]",[0.0],0.01425
./input/networks/large/Apoptosis Network_19422837.bnet,Cas12,[[]],NA,0.01632
./input/networks/large/Apoptosis Network_19422837.bnet,!Cas12,"[['IAP', '!TNF'], ['!Cas3', '!TNF'], ['!Cas6', '!TNF']]","[0.026, 0.117, 0.204]",0.01573
./input/networks/large/Apoptosis Network_19422837.bnet,NFkB,[[]],NA,0.02126
./input/networks/large/Apoptosis Network_19422837.bnet,!NFkB,[[]],NA,0.01761
./input/networks/large/Arabidopsis thaliana Cell Cycle_26340681.bnet,KRP1,[[]],NA,0.00041
./input/networks/large/Arabidopsis thaliana Cell Cycle_26340681.bnet,!KRP1,[[]],NA,0.00043
./input/networks/large/Arabidopsis thaliana Cell Cycle_26340681.bnet,E2Fb,[[]],NA,0.00041
./input/networks/large/Arabidopsis thaliana Cell Cycle_26340681.bnet,!E2Fb,[[]],NA,0.0004
./input/networks/large/Arabidopsis thaliana Cell Cycle_26340681.bnet,E2Fe,[[]],NA,0.00041
./input/networks/large/Arabidopsis thaliana Cell Cycle_26340681.bnet,!E2Fe,[[]],NA,0.0004
./input/networks/large/Arabidopsis thaliana Cell Cycle_26340681.bnet,CDKB1_1,[[]],NA,0.00056
./input/networks/large/Arabidopsis thaliana Cell Cycle_26340681.bnet,!CDKB1_1,[[]],NA,0.00047
./input/networks/large/Aurora Kinase A in Neuroblastoma_26616283.bnet,ENSA,[[]],NA,0.00079
./input/networks/large/Aurora Kinase A in Neuroblastoma_26616283.bnet,!ENSA,"[['PP2A'], ['!AURKAPresent'], ['!AURKAActive']]","[0.501395, 0.5093430000000001, 0.47240200000000004]",0.00086
./input/networks/large/Aurora Kinase A in Neuroblastoma_26616283.bnet,CDK1CCNBComplex,[[]],NA,0.0009
./input/networks/large/Aurora Kinase A in Neuroblastoma_26616283.bnet,!CDK1CCNBComplex,"[['PP2A'], ['!AURKAPresent'], ['!AURKAActive']]","[0.506981, 0.518363, 0.4799590000000001]",0.00077
./input/networks/large/Aurora Kinase A in Neuroblastoma_26616283.bnet,STMN,"[['PP2A'], ['!AURKAPresent'], ['!AURKAActive']]","[0.746666, 0.737976, 0.686353]",0.00092
./input/networks/large/Aurora Kinase A in Neuroblastoma_26616283.bnet,!STMN,[['AURKAActive']],[0.11836400000000001],0.00077
./input/networks/large/Aurora Kinase A in Neuroblastoma_26616283.bnet,PP1,"[['PP2A'], ['!AURKAPresent'], ['!AURKAActive']]","[0.760313, 0.775312, 0.7113510000000001]",0.00083
./input/networks/large/Aurora Kinase A in Neuroblastoma_26616283.bnet,!PP1,[['AURKAActive']],[0.125705],0.00054
./input/networks/large/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,DP,[[]],NA,0.03562
./input/networks/large/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,!DP,"[['PIC'], ['DCII_Bacterium'], ['DCI_Bacterium'], ['BC_Bacterium'], ['T0'], ['PH'], ['DCI_TRetortaeformis'], ['IgG_Bacterium'], ['DCII_TRetortaeformis'], ['!Bb']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.02942
./input/networks/large/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,TNE,[[]],NA,0.04209
./input/networks/large/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,!TNE,[[]],NA,0.03275
./input/networks/large/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,IFNgII,[[]],NA,0.04038
./input/networks/large/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,!IFNgII,[[]],NA,0.03262
./input/networks/large/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,TEL,"[['Th2II_TRetortaeformis'], ['EL2']]","[0.19399999999999995, 0.15600000000000003]",0.0361
./input/networks/large/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,!TEL,[[]],NA,0.03194
./input/networks/large/Budding Yeast Cell Cycle 2009_19185585.bnet,FEAR,[[]],NA,0.00058
./input/networks/large/Budding Yeast Cell Cycle 2009_19185585.bnet,!FEAR,[[]],NA,0.00053
./input/networks/large/Budding Yeast Cell Cycle 2009_19185585.bnet,Yhp1,[[]],NA,0.0007
./input/networks/large/Budding Yeast Cell Cycle 2009_19185585.bnet,!Yhp1,[[]],NA,0.00074
