Network,Target,Controllers,Errors,Minutes
./input/networks/large/31949240.bnet,NO_availability,"[['Anti_oxidant_administration_Vitamins_C_and_E'], ['Simvastatin'], ['VEGF_administration']]","[0.0, 0.0, 0.0]",0.1162
./input/networks/large/31949240.bnet,!NO_availability,"[['!Anti_oxidant_administration_Vitamins_C_and_E', '!Endothelin_A', '!Simvastatin', '!VEGF_administration', 'Renal_artery_stenosis']]",[0.0],0.15382
./input/networks/large/31949240.bnet,TGF_beta,"[['!Endothelin_A', 'Renal_artery_stenosis']]",[0.0],0.41457
./input/networks/large/31949240.bnet,!TGF_beta,[['Endothelin_A']],[0.0],0.41319
./input/networks/large/31949240.bnet,Inflammation,"[['!Endothelin_A', 'Renal_artery_stenosis']]",[0.0],0.44702
./input/networks/large/31949240.bnet,!Inflammation,[['Endothelin_A']],[0.0],0.41231
./input/networks/large/32054948.bnet,SIPS,[['0']],NA,0.74333
./input/networks/large/32054948.bnet,!SIPS,[['0']],NA,0.8416
./input/networks/large/32054948.bnet,Apoptosis,[['0']],NA,0.67867
./input/networks/large/32054948.bnet,!Apoptosis,[['!DNA_damage']],[0.0],0.86712
./input/networks/large/32054948.bnet,Proliferation,[['0']],NA,0.72625
./input/networks/large/32054948.bnet,!Proliferation,[['DNA_damage']],[0.0],0.28271
./input/networks/large/32054948.bnet,p53_K,[['0']],NA,0.93873
./input/networks/large/32054948.bnet,!p53_K,[['!DNA_damage']],[0.14089899999999997],0.45043
./input/networks/large/35752283.bnet,Prop,[['0']],NA,1.1372
./input/networks/large/35752283.bnet,!Prop,[['0']],NA,0.92459
./input/networks/large/35752283.bnet,Migs,[['0']],NA,0.26397
./input/networks/large/35752283.bnet,!Migs,"[['IFNgamma', 'Thiazolidinedione']]",[0.0],0.11706
./input/networks/large/35752283.bnet,Apos,[['0']],NA,0.11359
./input/networks/large/35752283.bnet,!Apos,"[['!MEKs', '!P53s', '!PTENs', '!RAFs', 'EGF', 'MDM2s', 'PI3Ks', 'RASs'], ['!MEKs', '!P53s', '!PTENs', '!RAFs', 'MDM2s', 'PI3Ks', 'RASs', 'bFGF'], ['!MEKs', '!P53s', '!PTENs', 'EGF', 'MDM2s', 'PI3Ks', 'PIP3s', 'RASs'], ['!MEKs', '!P53s', '!PTENs', 'MDM2s', 'PI3Ks', 'PIP3s', 'RASs', 'bFGF']]","[0.0142, 0.015, 0.0128, 0.017]",0.11074
./input/networks/large/35752283.bnet,Autp,[['0']],NA,1.1293
./input/networks/large/35752283.bnet,!Autp,[['0']],NA,1.20623
./input/networks/large/Apoptosis Network_19422837.bnet,Apoptosis,[['0']],NA,1.40067
./input/networks/large/Apoptosis Network_19422837.bnet,!Apoptosis,[['0']],NA,1.35383
./input/networks/large/Apoptosis Network_19422837.bnet,IKK,[['0']],NA,0.22388
./input/networks/large/Apoptosis Network_19422837.bnet,!IKK,"[['!GF', '!TNF']]",[0.0],0.26639
./input/networks/large/Apoptosis Network_19422837.bnet,Cas12,[['0']],NA,0.63333
./input/networks/large/Apoptosis Network_19422837.bnet,!Cas12,"[['GF', 'TNF']]",[0.0],0.51369
./input/networks/large/Apoptosis Network_19422837.bnet,NFkB,[['0']],NA,0.21985
./input/networks/large/Apoptosis Network_19422837.bnet,!NFkB,[['0']],NA,0.21488
./input/networks/large/Arabidopsis thaliana Cell Cycle_26340681.bnet,KRP1,[['0']],NA,4.28605
./input/networks/large/Arabidopsis thaliana Cell Cycle_26340681.bnet,!KRP1,[['0']],NA,4.241
./input/networks/large/Arabidopsis thaliana Cell Cycle_26340681.bnet,E2Fb,[['0']],NA,2.4074
./input/networks/large/Arabidopsis thaliana Cell Cycle_26340681.bnet,!E2Fb,[['0']],NA,3.42159
./input/networks/large/Arabidopsis thaliana Cell Cycle_26340681.bnet,E2Fe,[['0']],NA,4.12219
./input/networks/large/Arabidopsis thaliana Cell Cycle_26340681.bnet,!E2Fe,[['0']],NA,4.05603
./input/networks/large/Arabidopsis thaliana Cell Cycle_26340681.bnet,CDKB1_1,[['0']],NA,4.57699
./input/networks/large/Arabidopsis thaliana Cell Cycle_26340681.bnet,!CDKB1_1,[['0']],NA,3.45454
./input/networks/large/Aurora Kinase A in Neuroblastoma_26616283.bnet,ENSA,[['0']],NA,2.96105
./input/networks/large/Aurora Kinase A in Neuroblastoma_26616283.bnet,!ENSA,[['0']],NA,5.07923
./input/networks/large/Aurora Kinase A in Neuroblastoma_26616283.bnet,CDK1CCNBComplex,[['0']],NA,4.02001
./input/networks/large/Aurora Kinase A in Neuroblastoma_26616283.bnet,!CDK1CCNBComplex,[['0']],NA,3.30553
./input/networks/large/Aurora Kinase A in Neuroblastoma_26616283.bnet,STMN,[['0']],NA,1.54857
./input/networks/large/Aurora Kinase A in Neuroblastoma_26616283.bnet,!STMN,[['0']],NA,1.85574
./input/networks/large/Aurora Kinase A in Neuroblastoma_26616283.bnet,PP1,[['0']],NA,1.12265
./input/networks/large/Aurora Kinase A in Neuroblastoma_26616283.bnet,!PP1,[['AJUBA']],[0.08533700000000001],1.14947
./input/networks/large/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,DP,[['0']],NA,0.02569
./input/networks/large/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,!DP,[['1']],[0.0],0.01198
./input/networks/large/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,TNE,[['0']],NA,1.745
./input/networks/large/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,!TNE,[['0']],NA,0.93858
./input/networks/large/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,IFNgII,[['0']],NA,0.66098
./input/networks/large/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,!IFNgII,[['0']],NA,1.11527
./input/networks/large/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,TEL,"[['!IS', 'EL2', 'PIC'], ['EL2', 'IL5', 'IgE']]","[0.05800000000000005, 0.0]",0.95305
./input/networks/large/B bronchiseptica and T retortaeformis coinfection_22253585.bnet,!TEL,[['0']],NA,2.05007
./input/networks/large/Budding Yeast Cell Cycle 2009_19185585.bnet,FEAR,[['0']],NA,3.44435
./input/networks/large/Budding Yeast Cell Cycle 2009_19185585.bnet,!FEAR,[['0']],NA,6.59821
./input/networks/large/Budding Yeast Cell Cycle 2009_19185585.bnet,Yhp1,[['0']],NA,3.20602
./input/networks/large/Budding Yeast Cell Cycle 2009_19185585.bnet,!Yhp1,[['0']],NA,4.47503
./input/networks/large/Budding Yeast Cell Cycle 2009_19185585.bnet,S,[['0']],NA,4.48353
./input/networks/large/Budding Yeast Cell Cycle 2009_19185585.bnet,!S,[['0']],NA,2.86644
./input/networks/large/Budding Yeast Cell Cycle 2009_19185585.bnet,Swi5,[['0']],NA,3.95446
./input/networks/large/Budding Yeast Cell Cycle 2009_19185585.bnet,!Swi5,[['0']],NA,4.13696
./input/networks/large/Budding Yeast Cell Cycle_23049686.bnet,Whi5,[['!Start']],[0.0],0.26312
./input/networks/large/Budding Yeast Cell Cycle_23049686.bnet,!Whi5,"[['BuddingCP', 'Size', 'Start']]",[0.04783],0.16555
./input/networks/large/Budding Yeast Cell Cycle_23049686.bnet,Cdh1,"[['!BuddingCP', '!Start']]",[0.0],0.36264
./input/networks/large/Budding Yeast Cell Cycle_23049686.bnet,!Cdh1,"[['!BuddingCP', '!SMBF', '!Yhp1', 'Clb2', 'Size', 'Start']]",[0.0],0.27627
./input/networks/large/Budding Yeast Cell Cycle_23049686.bnet,Cln2,"[['!BuddingCP', 'Size', 'Start']]",[0.2125029999999999],0.19857
./input/networks/large/Budding Yeast Cell Cycle_23049686.bnet,!Cln2,[['!Start']],[0.0],0.13087
./input/networks/large/Budding Yeast Cell Cycle_23049686.bnet,Cdc14,[['0']],NA,0.3211
./input/networks/large/Budding Yeast Cell Cycle_23049686.bnet,!Cdc14,"[['!BuddingCP'], ['!SpindleCP']]","[0.0, 0.0]",0.27874
./input/networks/large/CD4 T cell signaling_25538703.bnet,Cofilin,[['0']],NA,0.03665
./input/networks/large/CD4 T cell signaling_25538703.bnet,!Cofilin,"[['APC'], ['CAV1_ACTIVATOR'], ['ECM'], ['alpha_13L']]","[0.0, 0.0, 0.0, 0.0]",0.02246
./input/networks/large/CD4 T cell signaling_25538703.bnet,IL17,[['0']],NA,0.49495
./input/networks/large/CD4 T cell signaling_25538703.bnet,!IL17,"[['!APC', '!B7']]",[0.0],0.21404
./input/networks/large/CD4 T cell signaling_25538703.bnet,F_Actin,"[['APC'], ['ECM']]","[0.0, 0.0]",0.03545
./input/networks/large/CD4 T cell signaling_25538703.bnet,!F_Actin,"[['!APC', '!ECM', '!GalphaS_L']]",[0.0],0.03751
./input/networks/large/CD4 T cell signaling_25538703.bnet,MLC,"[['APC'], ['CAV1_ACTIVATOR'], ['ECM'], ['alpha_13L']]","[0.0, 0.0, 0.0, 0.0]",0.0154
./input/networks/large/CD4 T cell signaling_25538703.bnet,!MLC,"[['!APC', '!CAV1_ACTIVATOR', '!ECM', '!alpha_13L']]",[0.0],0.01507
./input/networks/large/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,BCL6,[['0']],NA,0.12327
./input/networks/large/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,!BCL6,"[['IL10e'], ['IL2e'], ['TGFBe']]","[0.0, 0.004, 0.0]",0.11995
./input/networks/large/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,IL21,[['0']],NA,0.21683
./input/networks/large/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,!IL21,[['IL10e']],[0.0],0.15944
./input/networks/large/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,IL2,"[['!IFNG', '!IFNGe', '!IL10', '!IL10e', '!IL21', 'IL2e', 'IL4e']]",[0.04300000000000004],0.17166
./input/networks/large/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,!IL2,[['IL10e']],[0.0],0.22901
./input/networks/large/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,IL10,[['IL10e']],[0.0],0.03649
./input/networks/large/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,!IL10,"[['!IL10', '!IL10e']]",[0.0],0.02115
./input/networks/large/Cholesterol Regulatory Pathway_19025648.bnet,Cyp51,"[['!Acetyl_CoA', '!FPP_Synthase_RNA', '!Statins'], ['!Acetyl_CoA', '!HMG_CoA_Synthase', '!Statins'], ['!Acetyl_CoA', '!Statins', 'Insig_SREBP_SCAP']]","[0.0, 0.0, 0.0]",0.18448
./input/networks/large/Cholesterol Regulatory Pathway_19025648.bnet,!Cyp51,[['Statins']],[0.0],0.06689
./input/networks/large/Cholesterol Regulatory Pathway_19025648.bnet,Mevalonic_Acid,[['0']],NA,0.51179
./input/networks/large/Cholesterol Regulatory Pathway_19025648.bnet,!Mevalonic_Acid,[['0']],NA,0.14218
./input/networks/large/Cholesterol Regulatory Pathway_19025648.bnet,Acetyl_CoA_acetyltransferase_RNA,"[['!Acetoacetyl_CoA', '!Acetyl_CoA', '!Statins'], ['!Acetoacetyl_CoA', '!SREBP_SCAP', '!Statins'], ['!Acetoacetyl_CoA', '!Squaline', '!Statins'], ['!Acetoacetyl_CoA', '!Statins', '!mSREBP'], ['!Acetoacetyl_CoA', '!Statins', '!pSREBP'], ['!Acetyl_CoA', '!FPP_Synthase', '!Statins'], ['!Acetyl_CoA', '!HMG_CoA_Reductase_RNA', '!Statins'], ['!Acetyl_CoA', '!HMG_CoA_Synthase', '!Statins'], ['!Acetyl_CoA', '!Statins', 'Farnesyl_pyrophosphate'], ['!FPP_Synthase', '!SREBP_SCAP', '!Statins'], ['!FPP_Synthase', '!Squaline', '!Statins'], ['!FPP_Synthase', '!Statins', '!mSREBP'], ['!FPP_Synthase', '!Statins', '!pSREBP'], ['!HMG_CoA_Reductase_RNA', '!SREBP_SCAP', '!Statins'], ['!HMG_CoA_Reductase_RNA', '!Squaline', '!Statins'], ['!HMG_CoA_Reductase_RNA', '!Statins', '!mSREBP'], ['!HMG_CoA_Reductase_RNA', '!Statins', '!pSREBP'], ['!HMG_CoA_Synthase', '!SREBP_SCAP', '!Statins'], ['!HMG_CoA_Synthase', '!Squaline', '!Statins'], ['!HMG_CoA_Synthase', '!Statins', '!mSREBP'], ['!HMG_CoA_Synthase', '!Statins', '!pSREBP'], ['!SREBP_SCAP', '!Statins', 'Farnesyl_pyrophosphate'], ['!Squaline', '!Statins', 'Farnesyl_pyrophosphate'], ['!Statins', '!mSREBP', 'Farnesyl_pyrophosphate'], ['!Statins', '!pSREBP', 'Farnesyl_pyrophosphate']]","[0.0, 0.023197000000000023, 0.033241999999999994, 0.023016999999999954, 0.022379999999999955, 0.0, 0.0, 0.0, 0.0, 0.022448000000000023, 0.03326700000000005, 0.023282000000000136, 0.024058000000000024, 0.02036099999999985, 0.03281899999999993, 0.024675000000000002, 0.01747500000000002, 0.02252999999999994, 0.036244000000000054, 0.02184800000000009, 0.021730000000000027, 0.012558999999999987, 0.02478899999999995, 0.02044800000000002, 0.013506999999999936]",0.07867
./input/networks/large/Cholesterol Regulatory Pathway_19025648.bnet,!Acetyl_CoA_acetyltransferase_RNA,[['Statins']],[0.0],0.06136
./input/networks/large/Cholesterol Regulatory Pathway_19025648.bnet,HMG_CoA_Reductase_RNA,"[['!Acetyl_CoA', '!Insig_SREBP_SCAP', '!Statins', '!mSREBP', 'Desmosterol', 'Farnesyl_pyrophosphate'], ['!Acetyl_CoA', '!Insig_SREBP_SCAP', '!Statins', '!mSREBP', 'Farnesyl_pyrophosphate', 'Septdehydrocholesterol'], ['!Acetyl_CoA', '!Insig_SREBP_SCAP', '!Statins', '!pSREBP', 'Desmosterol', 'Farnesyl_pyrophosphate'], ['!Acetyl_CoA', '!Insig_SREBP_SCAP', '!Statins', '!pSREBP', 'Farnesyl_pyrophosphate', 'Septdehydrocholesterol'], ['!Acetyl_CoA', '!SREBP_SCAP', '!Statins', '!mSREBP', 'Desmosterol', 'Farnesyl_pyrophosphate'], ['!Acetyl_CoA', '!SREBP_SCAP', '!Statins', '!mSREBP', 'Farnesyl_pyrophosphate', 'Septdehydrocholesterol'], ['!Acetyl_CoA', '!SREBP_SCAP', '!Statins', '!pSREBP', 'Desmosterol', 'Farnesyl_pyrophosphate'], ['!Acetyl_CoA', '!SREBP_SCAP', '!Statins', '!pSREBP', 'Farnesyl_pyrophosphate', 'Septdehydrocholesterol']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.24116
./input/networks/large/Cholesterol Regulatory Pathway_19025648.bnet,!HMG_CoA_Reductase_RNA,[['Statins']],[0.0],0.07952
./input/networks/large/Colitis-associated colon cancer_26446703.bnet,Proliferation,[['0']],NA,0.94049
./input/networks/large/Colitis-associated colon cancer_26446703.bnet,!Proliferation,[['0']],NA,1.9046
./input/networks/large/Colitis-associated colon cancer_26446703.bnet,Apoptosis,[['0']],NA,2.08305
./input/networks/large/Colitis-associated colon cancer_26446703.bnet,!Apoptosis,[['0']],NA,1.02492
./input/networks/large/Colitis-associated colon cancer_26446703.bnet,PP2A,[['0']],NA,0.66626
./input/networks/large/Colitis-associated colon cancer_26446703.bnet,!PP2A,[['1']],[0.026671],0.27789
./input/networks/large/Colitis-associated colon cancer_26446703.bnet,JNK,[['0']],NA,1.65547
./input/networks/large/Colitis-associated colon cancer_26446703.bnet,!JNK,[['0']],NA,1.75165
./input/networks/large/Death Receptor Signaling_20221256.bnet,survival,[['0']],NA,0.25208
./input/networks/large/Death Receptor Signaling_20221256.bnet,!survival,[['1']],[0.039125],0.193
./input/networks/large/Death Receptor Signaling_20221256.bnet,NonACD,"[['!FADD', 'TNF']]",[0.12524999999999997],0.45794
./input/networks/large/Death Receptor Signaling_20221256.bnet,!NonACD,[['0']],NA,0.52833
./input/networks/large/Death Receptor Signaling_20221256.bnet,apoptosis,[['0']],NA,0.7409
./input/networks/large/Death Receptor Signaling_20221256.bnet,!apoptosis,"[['!FADD', 'TNF']]",[0.082875],0.51844
./input/networks/large/Death Receptor Signaling_20221256.bnet,Cyt_c,"[['FADD', 'FASL'], ['FADD', 'TNF']]","[0.007000000000000006, 0.010499999999999954]",0.32752
./input/networks/large/Death Receptor Signaling_20221256.bnet,!Cyt_c,[['0']],NA,0.44667
./input/networks/large/EGFR & ErbB Signaling_19662154.bnet,cmyc,[['0']],NA,0.05053
./input/networks/large/EGFR & ErbB Signaling_19662154.bnet,!cmyc,"[['!pi3kr'], ['mkp'], ['pp2a'], ['pten']]","[0.0, 0.0, 0.0, 0.0]",0.0552
./input/networks/large/EGFR & ErbB Signaling_19662154.bnet,pro_apoptotic,"[['!pdk1'], ['!pi3kr'], ['pp2a']]","[0.0, 0.0, 0.0]",0.05547
./input/networks/large/EGFR & ErbB Signaling_19662154.bnet,!pro_apoptotic,[['0']],NA,0.07186
./input/networks/large/EGFR & ErbB Signaling_19662154.bnet,actinreorg,"[['!pten', '!sos1r', 'pi3kr']]",[0.0],0.25003
./input/networks/large/EGFR & ErbB Signaling_19662154.bnet,!actinreorg,"[['!pi3kr'], ['pten']]","[0.0, 0.0]",0.1504
./input/networks/large/EGFR & ErbB Signaling_19662154.bnet,p70s6_2,[['0']],NA,0.09826
./input/networks/large/EGFR & ErbB Signaling_19662154.bnet,!p70s6_2,"[['!mtorr'], ['!pdk1'], ['!pi3kr'], ['pp2a']]","[0.0, 0.0, 0.0, 0.0]",0.05371
./input/networks/large/FA BRCA pathway_22267503.bnet,ADD,[['0']],NA,0.34075
./input/networks/large/FA BRCA pathway_22267503.bnet,!ADD,[['1']],[0.0],0.30802
./input/networks/large/FA BRCA pathway_22267503.bnet,XPF,[['0']],NA,0.08339
./input/networks/large/FA BRCA pathway_22267503.bnet,!XPF,[['1']],[0.0],0.22074
./input/networks/large/FA BRCA pathway_22267503.bnet,CHK2,[['0']],NA,1.75748
./input/networks/large/FA BRCA pathway_22267503.bnet,!CHK2,[['0']],NA,0.84723
./input/networks/large/FA BRCA pathway_22267503.bnet,RAD51,[['0']],NA,0.31932
./input/networks/large/FA BRCA pathway_22267503.bnet,!RAD51,[['0']],NA,0.36837
./input/networks/large/Fanconi anemia and checkpoint recovery_26385365.bnet,NUC1,[['0']],NA,0.08012
./input/networks/large/Fanconi anemia and checkpoint recovery_26385365.bnet,!NUC1,[['1']],[0.0],0.00945
./input/networks/large/Fanconi anemia and checkpoint recovery_26385365.bnet,NUC2,[['0']],NA,0.06694
./input/networks/large/Fanconi anemia and checkpoint recovery_26385365.bnet,!NUC2,"[['!ATM', '!ATR', '!DSB', '!FANCD2I', '!HRR2', '!NHEJ', '!NUC1', 'CHKREC', 'FAHRR', 'ICL', 'NUC2'], ['!ATM', '!ATR', '!DSB', '!FANCD2I', '!HRR2', '!NHEJ', '!p53', 'CHKREC', 'FAHRR', 'ICL', 'NUC1']]","[0.0, 0.0]",0.05487
./input/networks/large/Fanconi anemia and checkpoint recovery_26385365.bnet,ATR,[['0']],NA,0.18626
./input/networks/large/Fanconi anemia and checkpoint recovery_26385365.bnet,!ATR,[['0']],NA,0.26549
./input/networks/large/Fanconi anemia and checkpoint recovery_26385365.bnet,ATM,[['0']],NA,0.1646
./input/networks/large/Fanconi anemia and checkpoint recovery_26385365.bnet,!ATM,[['1']],[0.0],0.09713
./input/networks/large/Guard Cell Abscisic Acid Signaling_16968132.bnet,ROP10,[['ERA1']],[0.0],0.00228
./input/networks/large/Guard Cell Abscisic Acid Signaling_16968132.bnet,!ROP10,[['!ERA1']],[0.0],0.00192
./input/networks/large/Guard Cell Abscisic Acid Signaling_16968132.bnet,Closure,"[['!GCR1', 'ABA', 'AGB1', 'GPA1']]",[0.0],0.25599
./input/networks/large/Guard Cell Abscisic Acid Signaling_16968132.bnet,!Closure,[['0']],NA,0.15496
./input/networks/large/Guard Cell Abscisic Acid Signaling_16968132.bnet,NOS,[['0']],NA,0.1818
./input/networks/large/Guard Cell Abscisic Acid Signaling_16968132.bnet,!NOS,[['0']],NA,0.19057
./input/networks/large/Guard Cell Abscisic Acid Signaling_16968132.bnet,Atrboh,"[['!GCR1', 'ABA', 'AGB1', 'GPA1']]",[0.0],0.00329
./input/networks/large/Guard Cell Abscisic Acid Signaling_16968132.bnet,!Atrboh,[['!ABA']],[0.0],0.00294
./input/networks/large/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,AKT,"[['!erlotinib', '!pertuzumab', 'AKT'], ['!erlotinib', '!pertuzumab', 'CyclinB1'], ['!erlotinib', '!pertuzumab', 'GSKa_b'], ['!erlotinib', '!pertuzumab', 'RB'], ['!erlotinib', '!pertuzumab', 'p38'], ['!erlotinib', '!pertuzumab', 'p53']]","[0.0010000000000000009, 0.0, 0.0, 0.0010000000000000009, 0.0, 0.0040000000000000036]",0.10745
./input/networks/large/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,!AKT,[['0']],NA,0.11468
./input/networks/large/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,GSKa_b,"[['AKT'], ['CyclinB1'], ['GSKa_b'], ['p38'], ['p53']]","[0.0, 0.0, 0.0, 0.0, 0.0]",0.03104
./input/networks/large/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,!GSKa_b,[['0']],NA,0.02453
./input/networks/large/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,RPS6,"[['ERBB1'], ['ERBB2'], ['ERK1_2'], ['RPS6'], ['cRAF'], ['p70S6K']]","[0.03200000000000003, 0.029000000000000026, 0.030000000000000027, 0.0, 0.027000000000000024, 0.0]",0.14631
./input/networks/large/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,!RPS6,[['0']],NA,0.11773
./input/networks/large/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,cRAF,[['0']],NA,0.00778
./input/networks/large/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,!cRAF,[['1']],[0.0],0.0073
./input/networks/large/HGF Signaling in Keratinocytes_22962472.bnet,CellMigration,"[['!PTEN', 'HGF']]",[0.0],0.07443
./input/networks/large/HGF Signaling in Keratinocytes_22962472.bnet,!CellMigration,[['PTEN']],[0.0],0.08867
./input/networks/large/HGF Signaling in Keratinocytes_22962472.bnet,cMYC,"[['!PTEN', 'HGF']]",[0.0],0.07908
./input/networks/large/HGF Signaling in Keratinocytes_22962472.bnet,!cMYC,[['PTEN']],[0.0],0.15276
./input/networks/large/HGF Signaling in Keratinocytes_22962472.bnet,EGR1,"[['!PTEN', 'HGF']]",[0.0],0.07422
./input/networks/large/HGF Signaling in Keratinocytes_22962472.bnet,!EGR1,[['PTEN']],[0.0],0.14053
./input/networks/large/HGF Signaling in Keratinocytes_22962472.bnet,Proliferation,[['0']],NA,0.09376
./input/networks/large/HGF Signaling in Keratinocytes_22962472.bnet,!Proliferation,"[['!EGF'], ['HGF'], ['PTEN']]","[0.0, 0.0, 0.0]",0.06351
./input/networks/large/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,PPP2R4_PP2A,[['1']],[0.0],0.0141
./input/networks/large/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,!PPP2R4_PP2A,[['0']],NA,0.01609
./input/networks/large/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,CREB,[['1']],[0.0],0.06132
./input/networks/large/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,!CREB,[['0']],NA,0.10276
./input/networks/large/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,Ccblp,[['1']],[0.0030000000000000027],0.0496
./input/networks/large/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,!Ccblp,[['0']],NA,0.06828
./input/networks/large/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,CYC1,"[['CBLB', 'PI3K', 'PIP2'], ['PI3K', 'PIP2', 'RHOA'], ['PI3K', 'PIP2', 'tat']]","[0.0040000000000000036, 0.0030000000000000027, 0.0020000000000000018]",0.22581
./input/networks/large/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,!CYC1,"[['!PI3K', '!PIP3'], ['!PI3K', '!PTEN'], ['!PIP2', '!PIP3'], ['!PIP2', '!PTEN']]","[0.0, 0.0, 0.0, 0.0]",0.3065
./input/networks/large/Human Gonadal Sex Determination_26573569.bnet,DHH,"[['!CTNNB1', 'SRY']]",[0.0],1.63629
./input/networks/large/Human Gonadal Sex Determination_26573569.bnet,!DHH,"[['!DKK1', '!FGF9', 'CTNNB1'], ['!SOX9', '!SRY', 'WNT4']]","[0.0, 0.0]",2.14352
./input/networks/large/Human Gonadal Sex Determination_26573569.bnet,CTNNB1,"[['!DKK1', '!FGF9', 'CTNNB1'], ['!DKK1', '!SOX9', 'CTNNB1'], ['!SOX9', '!SRY', 'WNT4']]","[0.0, 0.0, 0.0]",1.30926
./input/networks/large/Human Gonadal Sex Determination_26573569.bnet,!CTNNB1,"[['!CTNNB1', 'SRY']]",[0.0],1.59847
./input/networks/large/Human Gonadal Sex Determination_26573569.bnet,FOXL2,"[['!DKK1', '!FGF9', 'CTNNB1'], ['!DKK1', '!SOX9', 'CTNNB1'], ['!SOX9', '!SRY', 'WNT4']]","[0.0, 0.0, 0.0]",1.87967
./input/networks/large/Human Gonadal Sex Determination_26573569.bnet,!FOXL2,"[['!CTNNB1', 'SRY']]",[0.0],1.5806
./input/networks/large/Human Gonadal Sex Determination_26573569.bnet,DKK1,"[['!CTNNB1', 'SRY']]",[0.0],1.5005
./input/networks/large/Human Gonadal Sex Determination_26573569.bnet,!DKK1,"[['!DKK1', '!FGF9', 'CTNNB1'], ['!DKK1', '!SOX9', 'CTNNB1'], ['!SOX9', '!SRY', 'WNT4']]","[0.0, 0.0, 0.0]",1.9642
./input/networks/large/IL-1 Signaling_21968890.bnet,hgf,[['0']],NA,0.1233
./input/networks/large/IL-1 Signaling_21968890.bnet,!hgf,[['0']],NA,0.08271
./input/networks/large/IL-1 Signaling_21968890.bnet,cox2,[['0']],NA,0.1055
./input/networks/large/IL-1 Signaling_21968890.bnet,!cox2,[['0']],NA,0.24292
./input/networks/large/IL-1 Signaling_21968890.bnet,saa,[['0']],NA,0.07561
./input/networks/large/IL-1 Signaling_21968890.bnet,!saa,"[['!ck2'], ['!ikkb'], ['abin2'], ['socs1']]","[0.0, 0.0, 0.0, 0.0]",0.03053
./input/networks/large/IL-1 Signaling_21968890.bnet,tdum_mkp1_p38_jnk_erk12,[['0']],NA,0.12088
./input/networks/large/IL-1 Signaling_21968890.bnet,!tdum_mkp1_p38_jnk_erk12,[['abin2']],[0.0],0.16967
./input/networks/large/IL-6 Signaling_21968890.bnet,tdum_shp2_stat3_py,[['0']],NA,0.00933
./input/networks/large/IL-6 Signaling_21968890.bnet,!tdum_shp2_stat3_py,[['1']],[0.002892],0.01501
./input/networks/large/IL-6 Signaling_21968890.bnet,junb,[['0']],NA,0.01514
./input/networks/large/IL-6 Signaling_21968890.bnet,!junb,[['1']],[0.002678],0.0062
./input/networks/large/IL-6 Signaling_21968890.bnet,a2m_gfbg,[['0']],NA,0.00919
./input/networks/large/IL-6 Signaling_21968890.bnet,!a2m_gfbg,[['1']],[0.003029],0.00846
./input/networks/large/IL-6 Signaling_21968890.bnet,stat1_ta,[['0']],NA,0.00976
./input/networks/large/IL-6 Signaling_21968890.bnet,!stat1_ta,[['1']],[0.002034],0.00688
./input/networks/large/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,MMPs,[['0']],NA,2.49702
./input/networks/large/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,!MMPs,[['0']],NA,2.18445
./input/networks/large/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,IEC_MICA_Bupregulation,[['0']],NA,0.50595
