Network,Target,Controllers,Errors,Minutes
./input/networks/large/Budding Yeast Cell Cycle 2009_19185585.bnet,!Swi5,[],NA,0.96555
./input/networks/large/Budding Yeast Cell Cycle_23049686.bnet,Whi5,"[['!Start'], ['!Size']]","[0.0, 0.131668]",0.00746
./input/networks/large/Budding Yeast Cell Cycle_23049686.bnet,!Whi5,[],NA,0.18946
./input/networks/large/Budding Yeast Cell Cycle_23049686.bnet,Cdh1,[['!Start']],[0.20399999999999996],0.00804
./input/networks/large/Budding Yeast Cell Cycle_23049686.bnet,!Cdh1,"[['BuddingCP', '!SpindleCP']]",[0.25],0.18679
./input/networks/large/Budding Yeast Cell Cycle_23049686.bnet,Cln2,[],NA,0.19156
./input/networks/large/Budding Yeast Cell Cycle_23049686.bnet,!Cln2,"[['!Start'], ['!Size']]","[0.0, 0.108292]",0.00768
./input/networks/large/Budding Yeast Cell Cycle_23049686.bnet,Cdc14,[['0']],NA,0.00188
./input/networks/large/Budding Yeast Cell Cycle_23049686.bnet,!Cdc14,[['1']],[0.020702999999999996],0.00079
./input/networks/large/CD4 T cell signaling_25538703.bnet,Cofilin,[['0']],NA,0.0072
./input/networks/large/CD4 T cell signaling_25538703.bnet,!Cofilin,[['1']],[0.047],0.00671
./input/networks/large/CD4 T cell signaling_25538703.bnet,IL17,[],NA,0.12437
./input/networks/large/CD4 T cell signaling_25538703.bnet,!IL17,"[['!APC'], ['APC'], ['!TGFB_e']]","[0.0, 0.314, 0.141]",0.11919
./input/networks/large/CD4 T cell signaling_25538703.bnet,F_Actin,"[['APC'], ['GalphaS_L'], ['ECM']]","[0.0, 0.061000000000000054, 0.0]",0.1153
./input/networks/large/CD4 T cell signaling_25538703.bnet,!F_Actin,[],NA,0.1222
./input/networks/large/CD4 T cell signaling_25538703.bnet,MLC,"[['APC'], ['CAV1_ACTIVATOR'], ['ECM'], ['alpha_13L']]","[0.0, 0.0, 0.0, 0.0]",0.11491
./input/networks/large/CD4 T cell signaling_25538703.bnet,!MLC,[],NA,0.13126
./input/networks/large/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,BCL6,[['0']],NA,0.00759
./input/networks/large/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,!BCL6,[['1']],[0.0305],0.00419
./input/networks/large/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,IL21,[['0']],NA,0.00704
./input/networks/large/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,!IL21,[['1']],[0.077],0.00485
./input/networks/large/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,IL2,[],NA,0.09938
./input/networks/large/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,!IL2,"[['TGFBe'], ['IL4e'], ['!IL2e'], ['IL10e']]","[0.0845, 0.12, 0.001, 0.0]",0.00841
./input/networks/large/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,IL10,"[['TGFBe'], ['IL4e'], ['IL10e']]","[0.279, 0.32099999999999995, 0.0]",0.01011
./input/networks/large/CD4+ T Cell Differentiation and Plasticity_26090929.bnet,!IL10,"[['!IL10', '!IL10e'], ['!TGFBe', '!IL10e'], ['!IL4e', '!IL10e'], ['!IL2e', '!IL10e'], ['!IL10e', 'IFNGe']]","[0.0, 0.199, 0.334, 0.322, 0.316]",0.10356
./input/networks/large/Cholesterol Regulatory Pathway_19025648.bnet,Cyp51,"[['!Statins', '!Acetyl_CoA']]",[0.0],0.74222
./input/networks/large/Cholesterol Regulatory Pathway_19025648.bnet,!Cyp51,[['Statins']],[0.0],0.02287
./input/networks/large/Cholesterol Regulatory Pathway_19025648.bnet,Mevalonic_Acid,[],NA,0.75107
./input/networks/large/Cholesterol Regulatory Pathway_19025648.bnet,!Mevalonic_Acid,"[['Statins'], ['!Acetyl_CoA']]","[0.0, 0.0]",0.01711
./input/networks/large/Cholesterol Regulatory Pathway_19025648.bnet,Acetyl_CoA_acetyltransferase_RNA,"[['!Statins', '!Acetyl_CoA']]",[0.0],0.77489
./input/networks/large/Cholesterol Regulatory Pathway_19025648.bnet,!Acetyl_CoA_acetyltransferase_RNA,[['Statins']],[0.0],0.01811
./input/networks/large/Cholesterol Regulatory Pathway_19025648.bnet,HMG_CoA_Reductase_RNA,"[['!Statins', '!Acetyl_CoA']]",[0.0],0.78662
./input/networks/large/Cholesterol Regulatory Pathway_19025648.bnet,!HMG_CoA_Reductase_RNA,[['Statins']],[0.0],0.01757
./input/networks/large/Colitis-associated colon cancer_26446703.bnet,Proliferation,[],NA,14.59568
./input/networks/large/Colitis-associated colon cancer_26446703.bnet,!Proliferation,[],NA,14.66838
./input/networks/large/Colitis-associated colon cancer_26446703.bnet,Apoptosis,[['0']],NA,0.00236
./input/networks/large/Colitis-associated colon cancer_26446703.bnet,!Apoptosis,[['1']],[0.040935],0.00207
./input/networks/large/Colitis-associated colon cancer_26446703.bnet,PP2A,[['0']],NA,0.00238
./input/networks/large/Colitis-associated colon cancer_26446703.bnet,!PP2A,[['1']],[0.034667],0.00203
./input/networks/large/Colitis-associated colon cancer_26446703.bnet,JNK,[],NA,14.35979
./input/networks/large/Colitis-associated colon cancer_26446703.bnet,!JNK,[],NA,14.72669
./input/networks/large/Death Receptor Signaling_20221256.bnet,survival,[['0']],NA,0.00046
./input/networks/large/Death Receptor Signaling_20221256.bnet,!survival,[['1']],[0.038],0.00047
./input/networks/large/Death Receptor Signaling_20221256.bnet,NonACD,"[['!NFkB'], ['!cIAP'], ['SMAC'], ['!FADD']]","[0.28700000000000003, 0.28837500000000005, 0.29737499999999994, 0.40925]",0.01957
./input/networks/large/Death Receptor Signaling_20221256.bnet,!NonACD,[],NA,0.4956
./input/networks/large/Death Receptor Signaling_20221256.bnet,apoptosis,[],NA,0.49408
./input/networks/large/Death Receptor Signaling_20221256.bnet,!apoptosis,"[['RIP1', '!cIAP'], ['RIP1', '!FADD'], ['!XIAP', '!NFkB'], ['!NFkB', '!RIP1ub'], ['!NFkB', 'BAX'], ['!NFkB', 'MPT'], ['!NFkB', 'RIP1k'], ['!NFkB', 'apoptosome'], ['!NFkB', '!TNFR'], ['NFkB', '!cIAP'], ['!NFkB', '!FADD'], ['!NFkB', '!FASL'], ['!RIP1ub', 'BCL2'], ['!RIP1ub', 'BAX'], ['!RIP1ub', 'MPT'], ['!RIP1ub', 'cIAP'], ['!RIP1ub', 'SMAC'], ['!RIP1ub', '!FADD'], ['cFLIP', '!cIAP'], ['cFLIP', '!FADD'], ['!BCL2', '!IKK'], ['!BCL2', '!FADD'], ['BCL2', '!FADD'], ['!BAX', '!cIAP'], ['!MPT', '!cIAP'], ['MPT', 'SMAC'], ['!IKK', '!cIAP'], ['!IKK', '!FADD'], ['MOMP', '!cIAP'], ['CASP8', '!cIAP'], ['!cIAP', '!SMAC'], ['!cIAP', 'CASP3'], ['!cIAP', '!FADD'], ['cIAP', '!FADD'], ['!cIAP', '!FASL'], ['SMAC', '!FADD'], ['CASP3', '!FADD'], ['!FADD', 'TNF']]","[0.141844, 0.19091, 0.183031, 0.19500199999999998, 0.191547, 0.15287, 0.168282, 0.197613, 0.18379, 0.162628, 0.19263300000000003, 0.214387, 0.17425100000000002, 0.17441399999999999, 0.14892200000000003, 0.180387, 0.177775, 0.20588, 0.13248500000000002, 0.17729, 0.16941199999999998, 0.189058, 0.18173900000000004, 0.156927, 0.17305399999999999, 0.16048300000000001, 0.179018, 0.19342900000000002, 0.167405, 0.16032400000000002, 0.16844299999999998, 0.17589999999999997, 0.18657300000000002, 0.18525299999999997, 0.19477699999999998, 0.182398, 0.18812800000000002, 0.082]",0.51831
./input/networks/large/Death Receptor Signaling_20221256.bnet,Cyt_c,"[['!RIP1'], ['RIP1'], ['!NFkB'], ['!RIP1ub'], ['!cFLIP'], ['cFLIP'], ['!BCL2'], ['BCL2'], ['BAX'], ['!MPT'], ['MPT'], ['!IKK'], ['IKK'], ['!MOMP'], ['MOMP'], ['TNFR'], ['!ROS'], ['ROS'], ['!cIAP'], ['cIAP'], ['!SMAC'], ['SMAC'], ['!CASP3'], ['CASP3'], ['!FADD'], ['TNF'], ['FASL']]","[0.2838879999999999, 0.29350600000000004, 0.22761199999999993, 0.21504800000000002, 0.26064699999999996, 0.24507800000000002, 0.25721000000000005, 0.3081050000000001, 0.23600700000000008, 0.28363499999999997, 0.263421, 0.23723800000000006, 0.28153400000000006, 0.280637, 0.2560350000000001, 0.259841, 0.26375400000000004, 0.2633009999999999, 0.23733999999999988, 0.3055460000000001, 0.28979, 0.23792899999999995, 0.2854300000000001, 0.25502, 0.37137599999999993, 0.07750000000000001, 0.19963300000000006]",0.01637
./input/networks/large/Death Receptor Signaling_20221256.bnet,!Cyt_c,[],NA,0.52806
./input/networks/large/EGFR & ErbB Signaling_19662154.bnet,cmyc,[],NA,0.06157
./input/networks/large/EGFR & ErbB Signaling_19662154.bnet,!cmyc,"[['!csrc'], ['!pi3kr'], ['!mtorr'], ['!sos1r'], ['!pdk1'], ['pp2a'], ['mkp'], ['pten']]","[0.013, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0]",0.05547
./input/networks/large/EGFR & ErbB Signaling_19662154.bnet,pro_apoptotic,"[['!pi3kr'], ['!mtorr'], ['!pdk1'], ['pp2a'], ['pten']]","[0.0, 0.0, 0.0, 0.0, 0.0]",0.06054
./input/networks/large/EGFR & ErbB Signaling_19662154.bnet,!pro_apoptotic,[],NA,0.06371
./input/networks/large/EGFR & ErbB Signaling_19662154.bnet,actinreorg,[],NA,0.06247
./input/networks/large/EGFR & ErbB Signaling_19662154.bnet,!actinreorg,"[['!pi3kr'], ['pten']]","[0.0, 0.0]",0.06315
./input/networks/large/EGFR & ErbB Signaling_19662154.bnet,p70s6_2,[],NA,0.06259
./input/networks/large/EGFR & ErbB Signaling_19662154.bnet,!p70s6_2,"[['!pi3kr'], ['!mtorr'], ['!pdk1'], ['pp2a'], ['pten']]","[0.0, 0.0, 0.0, 0.0, 0.0]",0.0563
./input/networks/large/FA BRCA pathway_22267503.bnet,ADD,[],NA,0.96648
./input/networks/large/FA BRCA pathway_22267503.bnet,!ADD,"[['!ICL', 'PCNATLS']]",[0.0],0.95057
./input/networks/large/FA BRCA pathway_22267503.bnet,XPF,[['0']],NA,0.00766
./input/networks/large/FA BRCA pathway_22267503.bnet,!XPF,[['1']],[0.0],0.00537
./input/networks/large/FA BRCA pathway_22267503.bnet,CHK2,[],NA,0.96281
./input/networks/large/FA BRCA pathway_22267503.bnet,!CHK2,[],NA,0.98864
./input/networks/large/FA BRCA pathway_22267503.bnet,RAD51,[['0']],NA,0.00764
./input/networks/large/FA BRCA pathway_22267503.bnet,!RAD51,[['1']],[0.0],0.00479
./input/networks/large/Fanconi anemia and checkpoint recovery_26385365.bnet,NUC1,[['0']],NA,0.00641
./input/networks/large/Fanconi anemia and checkpoint recovery_26385365.bnet,!NUC1,[['1']],[0.0],0.00388
./input/networks/large/Fanconi anemia and checkpoint recovery_26385365.bnet,NUC2,[],NA,0.23606
./input/networks/large/Fanconi anemia and checkpoint recovery_26385365.bnet,!NUC2,"[['!ICL'], ['DSB']]","[0.0, 0.0]",0.01599
./input/networks/large/Fanconi anemia and checkpoint recovery_26385365.bnet,ATR,[],NA,0.23875
./input/networks/large/Fanconi anemia and checkpoint recovery_26385365.bnet,!ATR,"[['!ICL'], ['DSB']]","[0.0, 0.0]",0.01572
./input/networks/large/Fanconi anemia and checkpoint recovery_26385365.bnet,ATM,[],NA,0.24051
./input/networks/large/Fanconi anemia and checkpoint recovery_26385365.bnet,!ATM,"[['!ICL'], ['DSB']]","[0.0, 0.0]",0.02111
./input/networks/large/Guard Cell Abscisic Acid Signaling_16968132.bnet,ROP10,[['ERA1']],[0.0],0.02406
./input/networks/large/Guard Cell Abscisic Acid Signaling_16968132.bnet,!ROP10,[['!ERA1']],[0.0],0.03078
./input/networks/large/Guard Cell Abscisic Acid Signaling_16968132.bnet,Closure,[],NA,1.31891
./input/networks/large/Guard Cell Abscisic Acid Signaling_16968132.bnet,!Closure,[],NA,1.32938
./input/networks/large/Guard Cell Abscisic Acid Signaling_16968132.bnet,NOS,[],NA,1.38534
./input/networks/large/Guard Cell Abscisic Acid Signaling_16968132.bnet,!NOS,"[['ERA1', 'ABH1']]",[0.195],1.3121
./input/networks/large/Guard Cell Abscisic Acid Signaling_16968132.bnet,Atrboh,[['0']],NA,0.00078
./input/networks/large/Guard Cell Abscisic Acid Signaling_16968132.bnet,!Atrboh,[['1']],[0.1625],0.0008
./input/networks/large/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,AKT,[['1']],[0.45899999999999996],0.00134
./input/networks/large/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,!AKT,[['0']],NA,0.00317
./input/networks/large/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,GSKa_b,[['1']],[0.01100000000000001],0.00133
./input/networks/large/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,!GSKa_b,[['0']],NA,0.00143
./input/networks/large/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,RPS6,[['1']],[0.04300000000000004],0.00122
./input/networks/large/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,!RPS6,[['0']],NA,0.00346
./input/networks/large/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,cRAF,[],NA,0.14523
./input/networks/large/HCC1954 Breast Cell Line Long-term ErbB Network_24970389.bnet,!cRAF,"[['!ERK1_2'], ['ERK1_2'], ['cRAF'], ['ERBB1'], ['!GSKa_b'], ['!erlotinib'], ['erlotinib'], ['!pertuzumab'], ['pertuzumab'], ['!stimulus'], ['trastuzumab']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.00583
./input/networks/large/HGF Signaling in Keratinocytes_22962472.bnet,CellMigration,"[['!PTEN', 'HGF']]",[0.0],2.58739
./input/networks/large/HGF Signaling in Keratinocytes_22962472.bnet,!CellMigration,"[['!EGF'], ['PTEN'], ['!HGF'], ['AKAP12']]","[0.268, 0.0, 0.026301, 0.23220599999999997]",0.03262
./input/networks/large/HGF Signaling in Keratinocytes_22962472.bnet,cMYC,"[['!PTEN', 'HGF']]",[0.0],2.66918
./input/networks/large/HGF Signaling in Keratinocytes_22962472.bnet,!cMYC,"[['PTEN'], ['!HGF']]","[0.0, 0.024091]",0.04259
./input/networks/large/HGF Signaling in Keratinocytes_22962472.bnet,EGR1,"[['!PTEN', 'HGF']]",[0.0],2.52191
./input/networks/large/HGF Signaling in Keratinocytes_22962472.bnet,!EGR1,"[['PTEN'], ['!HGF']]","[0.0, 0.024102]",0.03927
./input/networks/large/HGF Signaling in Keratinocytes_22962472.bnet,Proliferation,[],NA,2.65157
./input/networks/large/HGF Signaling in Keratinocytes_22962472.bnet,!Proliferation,"[['PTEN'], ['!HGF']]","[0.0, 0.008406]",0.03445
./input/networks/large/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,PPP2R4_PP2A,[['1']],[0.0],0.00732
./input/networks/large/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,!PPP2R4_PP2A,[['0']],NA,0.01117
./input/networks/large/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,CREB,[['1']],[0.0],0.00591
./input/networks/large/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,!CREB,[['0']],NA,0.01027
./input/networks/large/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,Ccblp,[['1']],[0.0],0.0076
./input/networks/large/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,!Ccblp,[['0']],NA,0.011
./input/networks/large/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,CYC1,[],NA,0.51703
./input/networks/large/HIV-1 interactions with T-Cell Signaling Pathway_25431332.bnet,!CYC1,[],NA,0.49485
./input/networks/large/Human Gonadal Sex Determination_26573569.bnet,DHH,[['1']],[0.536],0.00302
./input/networks/large/Human Gonadal Sex Determination_26573569.bnet,!DHH,[['0']],NA,0.00285
./input/networks/large/Human Gonadal Sex Determination_26573569.bnet,CTNNB1,[['0']],NA,0.00307
./input/networks/large/Human Gonadal Sex Determination_26573569.bnet,!CTNNB1,[['1']],[0.506],0.00259
./input/networks/large/Human Gonadal Sex Determination_26573569.bnet,FOXL2,[['0']],NA,0.00296
./input/networks/large/Human Gonadal Sex Determination_26573569.bnet,!FOXL2,[['1']],[0.524],0.00283
./input/networks/large/Human Gonadal Sex Determination_26573569.bnet,DKK1,[['1']],[0.5509999999999999],0.00278
./input/networks/large/Human Gonadal Sex Determination_26573569.bnet,!DKK1,[['0']],NA,0.00373
./input/networks/large/IL-1 Signaling_21968890.bnet,hgf,[['0']],NA,0.00174
./input/networks/large/IL-1 Signaling_21968890.bnet,!hgf,[['1']],[0.0],0.00157
./input/networks/large/IL-1 Signaling_21968890.bnet,cox2,[],NA,0.03385
./input/networks/large/IL-1 Signaling_21968890.bnet,!cox2,"[['smyd88'], ['!sil1r12'], ['sil1r12']]","[0.0, 0.0, 0.0]",0.03085
./input/networks/large/IL-1 Signaling_21968890.bnet,saa,[['0']],NA,0.002
./input/networks/large/IL-1 Signaling_21968890.bnet,!saa,[['1']],[0.0],0.00149
./input/networks/large/IL-1 Signaling_21968890.bnet,tdum_mkp1_p38_jnk_erk12,[],NA,0.03087
./input/networks/large/IL-1 Signaling_21968890.bnet,!tdum_mkp1_p38_jnk_erk12,"[['smyd88'], ['!sil1r12'], ['sil1r12']]","[0.0, 0.0, 0.0]",0.03791
./input/networks/large/IL-6 Signaling_21968890.bnet,tdum_shp2_stat3_py,[],NA,3.80368
./input/networks/large/IL-6 Signaling_21968890.bnet,!tdum_shp2_stat3_py,"[['!gp130m'], ['!il6'], ['ros'], ['sirp1a'], ['nfkb']]","[0.0, 0.0, 0.0, 0.0, 0.0]",0.04139
./input/networks/large/IL-6 Signaling_21968890.bnet,junb,[],NA,3.70898
./input/networks/large/IL-6 Signaling_21968890.bnet,!junb,"[['!gp130m'], ['!il6'], ['nfkb'], ['cyt_ptpe'], ['slim'], ['pias3']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.04531
./input/networks/large/IL-6 Signaling_21968890.bnet,a2m_gfbg,[],NA,3.6654
./input/networks/large/IL-6 Signaling_21968890.bnet,!a2m_gfbg,"[['!gp130m'], ['!mtor'], ['!il6'], ['nfkb'], ['cyt_ptpe'], ['slim'], ['pias3']]","[0.0, 0.001406, 0.0, 0.0, 0.0, 0.0, 0.0]",0.05057
./input/networks/large/IL-6 Signaling_21968890.bnet,stat1_ta,[],NA,3.6189
./input/networks/large/IL-6 Signaling_21968890.bnet,!stat1_ta,"[['!gp130m'], ['!il6'], ['nfkb'], ['cyt_ptpe'], ['slim'], ['pias1']]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.04786
./input/networks/large/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,MMPs,[],NA,5.97238
./input/networks/large/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,!MMPs,[],NA,5.96469
./input/networks/large/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,IEC_MICA_Bupregulation,[],NA,5.96116
./input/networks/large/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,!IEC_MICA_Bupregulation,[],NA,5.91999
./input/networks/large/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,Th0,[],NA,5.96362
./input/networks/large/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,!Th0,[],NA,5.95783
./input/networks/large/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,Treg,[],NA,5.9484
./input/networks/large/Inflammatory Bowel Disease (IBD) Model_29513758.bnet,!Treg,[],NA,5.92788
./input/networks/large/Influenza A Virus Replication Cycle_23081726.bnet,M1_M1,[['0']],NA,0.00739
./input/networks/large/Influenza A Virus Replication Cycle_23081726.bnet,!M1_M1,[['1']],[0.006],0.00405
./input/networks/large/Influenza A Virus Replication Cycle_23081726.bnet,Progeny_Virion,[['0']],NA,0.00417
./input/networks/large/Influenza A Virus Replication Cycle_23081726.bnet,!Progeny_Virion,[['1']],[0.0],0.00448
./input/networks/large/Influenza A Virus Replication Cycle_23081726.bnet,mRNA_PB2_cyto,[['0']],NA,0.00508
./input/networks/large/Influenza A Virus Replication Cycle_23081726.bnet,!mRNA_PB2_cyto,[['1']],[0.008],0.00404
./input/networks/large/Influenza A Virus Replication Cycle_23081726.bnet,pro_vRNP_PA_M1_cyto,[['0']],NA,0.00841
./input/networks/large/Influenza A Virus Replication Cycle_23081726.bnet,!pro_vRNP_PA_M1_cyto,[['1']],[0.0],0.00398
./input/networks/large/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,Foxo1_gene,[['0']],NA,0.00194
./input/networks/large/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,!Foxo1_gene,[['1']],[0.105],0.00167
./input/networks/large/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,IL7r_activated,[['0']],NA,0.00167
./input/networks/large/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,!IL7r_activated,[['1']],[0.04],0.00175
./input/networks/large/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,Mac1,[['0']],NA,0.00239
./input/networks/large/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,!Mac1,[['1']],[0.092],0.00197
./input/networks/large/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,Flt3,[['0']],NA,0.00207
./input/networks/large/Lymphoid and myeloid cell specification and transdifferentiation_28584084.bnet,!Flt3,[['1']],[0.098],0.00167
./input/networks/large/Lymphopoiesis Regulatory Network_26408858.bnet,ERK,"[['BCR'], ['Hoxa9'], ['Flt3L']]","[0.0, 0.0, 0.0]",0.03215
./input/networks/large/Lymphopoiesis Regulatory Network_26408858.bnet,!ERK,[],NA,2.13411
./input/networks/large/Lymphopoiesis Regulatory Network_26408858.bnet,Bcl2,[['0']],NA,0.00539
./input/networks/large/Lymphopoiesis Regulatory Network_26408858.bnet,!Bcl2,[['1']],[0.134],0.00564
./input/networks/large/Lymphopoiesis Regulatory Network_26408858.bnet,Bcl11b,[['Dll1']],[0.0],0.03103
./input/networks/large/Lymphopoiesis Regulatory Network_26408858.bnet,!Bcl11b,[['!Dll1']],[0.0],0.0329
./input/networks/large/Lymphopoiesis Regulatory Network_26408858.bnet,Gzmb,[['0']],NA,0.00712
./input/networks/large/Lymphopoiesis Regulatory Network_26408858.bnet,!Gzmb,[['1']],[0.0],0.0044
./input/networks/large/MAPK Cancer Cell Fate Network_24250280.bnet,Apoptosis,"[['TGFBR_stimulus', 'DNA_damage']]",[0.0],2.44763
./input/networks/large/MAPK Cancer Cell Fate Network_24250280.bnet,!Apoptosis,"[['!TGFBR_stimulus', '!DNA_damage']]",[0.0],2.41176
./input/networks/large/MAPK Cancer Cell Fate Network_24250280.bnet,Growth_Arrest,"[['p53', 'DNA_damage'], ['!MSK', 'DNA_damage'], ['!DUSP1', 'DNA_damage'], ['TGFBR', 'DNA_damage'], ['p38', 'DNA_damage'], ['!CREB', 'DNA_damage'], ['MTK1', 'DNA_damage'], ['SMAD', 'DNA_damage'], ['EGFR_stimulus', 'DNA_damage'], ['TGFBR_stimulus', 'DNA_damage'], ['DNA_damage', 'FGFR3_stimulus']]","[0.040000000000000036, 0.038000000000000034, 0.032749999999999946, 0.03474999999999995, 0.041000000000000036, 0.032749999999999946, 0.03200000000000003, 0.035499999999999976, 0.0, 0.0, 0.0004999999999999449]",2.48276
./input/networks/large/MAPK Cancer Cell Fate Network_24250280.bnet,!Growth_Arrest,[],NA,2.31387
./input/networks/large/MAPK Cancer Cell Fate Network_24250280.bnet,Proliferation,[],NA,2.30167
./input/networks/large/MAPK Cancer Cell Fate Network_24250280.bnet,!Proliferation,"[['TGFBR_stimulus'], ['DNA_damage']]","[0.0, 0.0045]",0.04348
./input/networks/large/MAPK Cancer Cell Fate Network_24250280.bnet,p14,"[['p53', 'DNA_damage'], ['!MSK', 'DNA_damage'], ['!DUSP1', 'DNA_damage'], ['!TGFBR', 'DNA_damage'], ['TGFBR', 'DNA_damage'], ['MAP3K1_3', 'DNA_damage'], ['TAOK', 'DNA_damage'], ['!CREB', 'DNA_damage'], ['TAK1', 'DNA_damage'], ['MTK1', 'DNA_damage'], ['SMAD', 'DNA_damage'], ['EGFR_stimulus', 'DNA_damage'], ['TGFBR_stimulus', 'DNA_damage'], ['DNA_damage', 'FGFR3_stimulus']]","[0.01475000000000004, 0.01849999999999996, 0.019750000000000045, 0.02300000000000002, 0.021750000000000047, 0.023249999999999993, 0.020750000000000046, 0.02200000000000002, 0.02575000000000005, 0.02124999999999999, 0.02200000000000002, 0.0, 0.0, 0.0010000000000000009]",2.29841
./input/networks/large/MAPK Cancer Cell Fate Network_24250280.bnet,!p14,[],NA,2.40588
./input/networks/large/Oxidative Stress Pathway_23134720.bnet,Bcl2,[],NA,0.18374
./input/networks/large/Oxidative Stress Pathway_23134720.bnet,!Bcl2,[['!Stress']],[0.0],0.00721
./input/networks/large/Oxidative Stress Pathway_23134720.bnet,Mdm2,[],NA,0.17934
./input/networks/large/Oxidative Stress Pathway_23134720.bnet,!Mdm2,[['!Stress']],[0.0],0.0077
./input/networks/large/Oxidative Stress Pathway_23134720.bnet,ARE,[],NA,0.18178
./input/networks/large/Oxidative Stress Pathway_23134720.bnet,!ARE,[['!Stress']],[0.0],0.00755
./input/networks/large/Oxidative Stress Pathway_23134720.bnet,p53,[],NA,0.17715
./input/networks/large/Oxidative Stress Pathway_23134720.bnet,!p53,[['!Stress']],[0.0],0.00762
./input/networks/large/PC12 Cell Differentiation_27148350.bnet,Maff,[['1']],[0.0],0.00057
./input/networks/large/PC12 Cell Differentiation_27148350.bnet,!Maff,[['0']],NA,0.00056
./input/networks/large/PC12 Cell Differentiation_27148350.bnet,SRF,[['1']],[0.0],0.00075
./input/networks/large/PC12 Cell Differentiation_27148350.bnet,!SRF,[['0']],NA,0.00077
./input/networks/large/PC12 Cell Differentiation_27148350.bnet,MYC,[['1']],[0.0],0.00063
./input/networks/large/PC12 Cell Differentiation_27148350.bnet,!MYC,[['0']],NA,0.00056
./input/networks/large/PC12 Cell Differentiation_27148350.bnet,ZFP36,[['1']],[0.0],0.00078
./input/networks/large/PC12 Cell Differentiation_27148350.bnet,!ZFP36,[['0']],NA,0.00057
./input/networks/large/Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia_27594840.bnet,FoxO3a_M,[],NA,0.96204
./input/networks/large/Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia_27594840.bnet,!FoxO3a_M,"[['!lTLR'], ['lTLR']]","[0.0, 0.0]",0.04285
./input/networks/large/Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia_27594840.bnet,PI3KAkt_H,[['lTLR']],[0.0],0.03915
./input/networks/large/Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia_27594840.bnet,!PI3KAkt_H,"[['!lTLR', '!Cx43_M']]",[0.146],1.08202
./input/networks/large/Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia_27594840.bnet,ROS_M,[],NA,0.99161
./input/networks/large/Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia_27594840.bnet,!ROS_M,"[['!lTLR'], ['lTLR']]","[0.0, 0.0]",0.04994
./input/networks/large/Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia_27594840.bnet,NfkB_M,[['lTLR']],[0.0],0.04592
./input/networks/large/Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia_27594840.bnet,!NfkB_M,[['!lTLR']],[0.1495],0.03651
